knowledge_type,entity_id,shop_id,context_text,metadata_json
customer,7a2171fc-c1de-4912-aad9-639e81ad05dc,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 148 with email customer148@test.com. Total orders 5. Lifetime spend 562.26.,"{""type"": ""customer""}"
customer,f96927b2-701f-40a9-b682-4cb26b034944,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 813 with email customer813@test.com. Total orders 5. Lifetime spend 516.63.,"{""type"": ""customer""}"
customer,b0b9d67d-cd2d-416c-942a-15d9795a7eef,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 733 with email customer733@test.com. Total orders 5. Lifetime spend 552.22.,"{""type"": ""customer""}"
customer,2d7f00b7-24b7-425f-88fe-772702b97a55,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 53 with email customer53@test.com. Total orders 5. Lifetime spend 473.54.,"{""type"": ""customer""}"
customer,baf2d4c4-44e7-4663-ae35-43d4e6f01555,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 42 with email customer42@test.com. Total orders 5. Lifetime spend 554.12.,"{""type"": ""customer""}"
customer,59f35a8e-4815-4d1b-8d6e-3470bef93565,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 744 with email customer744@test.com. Total orders 5. Lifetime spend 634.93.,"{""type"": ""customer""}"
customer,62cbeab3-237f-4102-9d34-cb56e71c3d59,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 991 with email customer991@test.com. Total orders 5. Lifetime spend 492.73.,"{""type"": ""customer""}"
customer,064e5d9b-c13f-4a97-8bb6-1c24d8c8a9ec,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 550 with email customer550@test.com. Total orders 5. Lifetime spend 534.83.,"{""type"": ""customer""}"
customer,b13263ef-251f-46c8-a11e-479033daf1c4,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 389 with email customer389@test.com. Total orders 5. Lifetime spend 533.91.,"{""type"": ""customer""}"
customer,5685c85c-ea63-4fdb-b710-e8f0e0d83797,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 350 with email customer350@test.com. Total orders 5. Lifetime spend 510.76.,"{""type"": ""customer""}"
customer,1afe0e67-539c-48b4-85eb-c511fc9b15ea,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 756 with email customer756@test.com. Total orders 5. Lifetime spend 499.98.,"{""type"": ""customer""}"
customer,efa9b37f-bf0e-42e5-9534-a7d12534a7b2,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 278 with email customer278@test.com. Total orders 5. Lifetime spend 246.55.,"{""type"": ""customer""}"
customer,d1f4e876-0150-4c32-83e1-1cfad1414c8a,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 765 with email customer765@test.com. Total orders 5. Lifetime spend 301.82.,"{""type"": ""customer""}"
customer,e034c63b-d2c7-475c-a474-195dae0a3127,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 34 with email customer34@test.com. Total orders 5. Lifetime spend 246.49.,"{""type"": ""customer""}"
customer,957f99d0-13e9-499a-9741-48b0181148d4,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 715 with email customer715@test.com. Total orders 5. Lifetime spend 586.74.,"{""type"": ""customer""}"
customer,5dbfbad5-bd0a-4eeb-a620-ae9c1936f141,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 303 with email customer303@test.com. Total orders 5. Lifetime spend 582.06.,"{""type"": ""customer""}"
customer,f9b57168-6e81-43db-ade2-e3e59d58a463,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 18 with email customer18@test.com. Total orders 5. Lifetime spend 682.57.,"{""type"": ""customer""}"
customer,2e92354d-6923-4e03-8310-5a74fada1657,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 99 with email customer99@test.com. Total orders 5. Lifetime spend 336.78.,"{""type"": ""customer""}"
customer,9c42484f-226a-4cb7-9265-8a5189192468,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 115 with email customer115@test.com. Total orders 5. Lifetime spend 639.2.,"{""type"": ""customer""}"
customer,6dfc01a7-0502-422a-9fea-53ce73f81138,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 569 with email customer569@test.com. Total orders 5. Lifetime spend 333.42.,"{""type"": ""customer""}"
customer,4df5e1e8-13f8-431e-a2f7-76747072279f,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 70 with email customer70@test.com. Total orders 5. Lifetime spend 631.32.,"{""type"": ""customer""}"
customer,10dfa4aa-c05e-4f41-ba2f-57be4fbbcee7,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 79 with email customer79@test.com. Total orders 5. Lifetime spend 423.08.,"{""type"": ""customer""}"
customer,8a83627f-ca9d-4d5d-974c-9f0202719e9d,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 731 with email customer731@test.com. Total orders 5. Lifetime spend 534.04.,"{""type"": ""customer""}"
customer,69d2440c-d969-4d66-94e1-8eb56634ce1b,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 649 with email customer649@test.com. Total orders 5. Lifetime spend 485.72.,"{""type"": ""customer""}"
customer,17e2478b-4cf1-4165-a0c5-7cb05a6036aa,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 459 with email customer459@test.com. Total orders 5. Lifetime spend 362.22.,"{""type"": ""customer""}"
customer,a1d32732-14bc-447f-9c1d-4ac845607cfe,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 850 with email customer850@test.com. Total orders 5. Lifetime spend 479.95.,"{""type"": ""customer""}"
customer,1028a0d6-f576-4e57-b101-3627e215f0a4,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 859 with email customer859@test.com. Total orders 5. Lifetime spend 301.6.,"{""type"": ""customer""}"
customer,c58094d9-d042-4a2d-8e8f-0928aef85a51,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 140 with email customer140@test.com. Total orders 5. Lifetime spend 376.65.,"{""type"": ""customer""}"
customer,29a4e207-86ea-4352-91a0-72f9c8c14520,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 994 with email customer994@test.com. Total orders 5. Lifetime spend 382.57.,"{""type"": ""customer""}"
customer,9145e69b-59a1-4c0c-ae64-e502a9a05d51,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 878 with email customer878@test.com. Total orders 5. Lifetime spend 604.47.,"{""type"": ""customer""}"
customer,c9f2e24f-dac3-48be-a99c-3c163b229df5,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 816 with email customer816@test.com. Total orders 5. Lifetime spend 329.55.,"{""type"": ""customer""}"
customer,18a829f6-f82a-4589-9986-490a737c6f83,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 334 with email customer334@test.com. Total orders 5. Lifetime spend 391.55.,"{""type"": ""customer""}"
customer,cb1d24fa-3bf7-47a0-9f44-936a65742aea,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 275 with email customer275@test.com. Total orders 5. Lifetime spend 631.29.,"{""type"": ""customer""}"
customer,a6bbf5b3-d0ca-472f-b53d-0a382f2c4246,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 947 with email customer947@test.com. Total orders 5. Lifetime spend 581.2.,"{""type"": ""customer""}"
customer,de1de1b2-3f17-4c24-ade5-398cfb51ee5f,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 45 with email customer45@test.com. Total orders 5. Lifetime spend 451.54.,"{""type"": ""customer""}"
customer,d58a2434-9caa-4231-9796-4bdbb3ba4e63,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 483 with email customer483@test.com. Total orders 5. Lifetime spend 509.0.,"{""type"": ""customer""}"
customer,b1fca7fc-8dd2-4f0e-902b-77af68e315d9,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 518 with email customer518@test.com. Total orders 5. Lifetime spend 714.72.,"{""type"": ""customer""}"
customer,e3b3756c-3781-475d-946a-722d2268c79c,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 869 with email customer869@test.com. Total orders 5. Lifetime spend 559.49.,"{""type"": ""customer""}"
customer,aac49709-e1be-4a71-9be8-3a90851b2d84,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 184 with email customer184@test.com. Total orders 5. Lifetime spend 311.11.,"{""type"": ""customer""}"
customer,cf993e12-936d-47c8-944e-866f13b64c7a,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 157 with email customer157@test.com. Total orders 5. Lifetime spend 629.84.,"{""type"": ""customer""}"
customer,5d305d1d-af7c-4bda-bc0f-565cb3404dc3,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 120 with email customer120@test.com. Total orders 5. Lifetime spend 549.42.,"{""type"": ""customer""}"
customer,7d62e4c6-17bd-40fb-b75d-e942b083334d,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 949 with email customer949@test.com. Total orders 5. Lifetime spend 467.5.,"{""type"": ""customer""}"
customer,99ffc678-0ea5-4950-a3c4-c8d4292faaed,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 795 with email customer795@test.com. Total orders 5. Lifetime spend 394.45.,"{""type"": ""customer""}"
customer,2672c70e-1cef-4b74-a918-a40c2d3e24d1,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 860 with email customer860@test.com. Total orders 5. Lifetime spend 663.69.,"{""type"": ""customer""}"
customer,1edcef41-5f43-450d-945b-7bfa2dff9974,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 32 with email customer32@test.com. Total orders 5. Lifetime spend 712.09.,"{""type"": ""customer""}"
customer,e4b8433e-93c0-4563-96b1-59077cede786,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 977 with email customer977@test.com. Total orders 5. Lifetime spend 529.46.,"{""type"": ""customer""}"
customer,3078e045-d7ce-4437-b38d-b3ddfcdf5737,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 757 with email customer757@test.com. Total orders 5. Lifetime spend 477.81.,"{""type"": ""customer""}"
customer,1926032c-d350-46c3-b0c1-aee00f050d2e,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 778 with email customer778@test.com. Total orders 5. Lifetime spend 627.02.,"{""type"": ""customer""}"
customer,845d552e-5509-4a27-9b3b-b625f18866c9,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 864 with email customer864@test.com. Total orders 5. Lifetime spend 470.62.,"{""type"": ""customer""}"
customer,7c011dce-deb8-4fe3-804c-57e07ba02da6,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 187 with email customer187@test.com. Total orders 5. Lifetime spend 405.42.,"{""type"": ""customer""}"
customer,66324507-cae7-435d-8edd-1ae7c74204ec,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 57 with email customer57@test.com. Total orders 5. Lifetime spend 518.12.,"{""type"": ""customer""}"
customer,e27f69d9-f700-4796-924c-1b1841a48b68,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 56 with email customer56@test.com. Total orders 5. Lifetime spend 342.3.,"{""type"": ""customer""}"
customer,f2141759-047c-4733-8478-6876a6d0d507,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 803 with email customer803@test.com. Total orders 5. Lifetime spend 475.64.,"{""type"": ""customer""}"
customer,d4fbeaf3-4152-44f9-96ed-f74ec0c9e39e,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 251 with email customer251@test.com. Total orders 5. Lifetime spend 442.33.,"{""type"": ""customer""}"
customer,4b2293d7-e987-4066-a0d0-4e9120666d4d,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 948 with email customer948@test.com. Total orders 5. Lifetime spend 635.56.,"{""type"": ""customer""}"
customer,29fbe815-9b81-4b95-85c3-40da6ad99314,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 270 with email customer270@test.com. Total orders 5. Lifetime spend 486.73.,"{""type"": ""customer""}"
customer,f1738a1f-701b-4bd5-b05e-1d64633070f0,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 352 with email customer352@test.com. Total orders 5. Lifetime spend 476.14.,"{""type"": ""customer""}"
customer,fc3c9231-5af6-4143-b5b5-60112a66b451,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 292 with email customer292@test.com. Total orders 5. Lifetime spend 637.56.,"{""type"": ""customer""}"
customer,dc56cba0-2103-4ba8-86e8-05844c5239b9,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 897 with email customer897@test.com. Total orders 5. Lifetime spend 640.01.,"{""type"": ""customer""}"
customer,966e94d8-ef3f-44ef-bf33-0f13981554a5,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 374 with email customer374@test.com. Total orders 5. Lifetime spend 456.01.,"{""type"": ""customer""}"
customer,ac295ead-f564-42cc-90af-080cf80914cb,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 532 with email customer532@test.com. Total orders 5. Lifetime spend 576.19.,"{""type"": ""customer""}"
customer,ddc426c3-f862-488d-87b1-1f2e62e8e837,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 596 with email customer596@test.com. Total orders 5. Lifetime spend 623.12.,"{""type"": ""customer""}"
customer,f231d528-fc3d-4d50-ad09-09c39a7edb83,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 779 with email customer779@test.com. Total orders 5. Lifetime spend 331.97.,"{""type"": ""customer""}"
customer,719cfa8d-2d7a-4ff7-a3fa-5fa60e181862,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 582 with email customer582@test.com. Total orders 5. Lifetime spend 384.0.,"{""type"": ""customer""}"
customer,d41b052f-b0bc-4466-af5f-f42b87569c95,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 98 with email customer98@test.com. Total orders 5. Lifetime spend 326.31.,"{""type"": ""customer""}"
customer,471a535c-47d9-413b-aec2-1c3f499b89c1,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 745 with email customer745@test.com. Total orders 5. Lifetime spend 391.87.,"{""type"": ""customer""}"
customer,c21cf188-1b5c-4098-96a9-c519b6239505,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 885 with email customer885@test.com. Total orders 5. Lifetime spend 757.96.,"{""type"": ""customer""}"
customer,10192d20-038b-420d-adf1-f71c0045a410,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 496 with email customer496@test.com. Total orders 5. Lifetime spend 368.98.,"{""type"": ""customer""}"
customer,d2a995b2-5bad-432b-bcf9-18adbbecdabb,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 903 with email customer903@test.com. Total orders 5. Lifetime spend 373.92.,"{""type"": ""customer""}"
customer,40a10f86-31c2-43a7-bc7c-edb399ad65fb,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 513 with email customer513@test.com. Total orders 5. Lifetime spend 408.09.,"{""type"": ""customer""}"
customer,593310f7-83d5-421e-a9e6-757f2e4f4b5d,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 29 with email customer29@test.com. Total orders 5. Lifetime spend 386.41.,"{""type"": ""customer""}"
customer,13c9ef92-26d3-4b02-a2f4-c042c97a8f24,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 63 with email customer63@test.com. Total orders 5. Lifetime spend 436.73.,"{""type"": ""customer""}"
customer,befd98e4-3d09-4838-bb5b-87613f729f3f,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 561 with email customer561@test.com. Total orders 5. Lifetime spend 360.44.,"{""type"": ""customer""}"
customer,620cf3a2-fcf4-429a-9067-05665cf8ba27,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 393 with email customer393@test.com. Total orders 5. Lifetime spend 432.36.,"{""type"": ""customer""}"
customer,ed09bca6-8191-4a49-b112-d62dd5f2791b,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 911 with email customer911@test.com. Total orders 5. Lifetime spend 355.19.,"{""type"": ""customer""}"
customer,2cd25cca-2979-414c-9b3f-cf28e8d36e22,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 160 with email customer160@test.com. Total orders 5. Lifetime spend 687.13.,"{""type"": ""customer""}"
customer,f6809555-f835-47f7-a208-b5eec1bcdde4,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 332 with email customer332@test.com. Total orders 5. Lifetime spend 527.77.,"{""type"": ""customer""}"
customer,4a0b5322-e6d6-404a-b569-e5ad09e4c937,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 61 with email customer61@test.com. Total orders 5. Lifetime spend 659.44.,"{""type"": ""customer""}"
customer,14f9e2cc-a663-4670-97bb-5c390e7a6e42,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 656 with email customer656@test.com. Total orders 5. Lifetime spend 674.61.,"{""type"": ""customer""}"
customer,fa3599fd-c32a-4243-b0b6-fa26b59deb1c,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 394 with email customer394@test.com. Total orders 5. Lifetime spend 642.23.,"{""type"": ""customer""}"
customer,f6c11ffc-e820-4639-961f-b73837998ec8,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 73 with email customer73@test.com. Total orders 5. Lifetime spend 437.12.,"{""type"": ""customer""}"
customer,a2b1abcf-431a-4434-8e3c-bdcaed8512a9,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 653 with email customer653@test.com. Total orders 5. Lifetime spend 675.12.,"{""type"": ""customer""}"
customer,818e9fb7-5f6e-4636-825a-8beb14df691f,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 737 with email customer737@test.com. Total orders 5. Lifetime spend 484.57.,"{""type"": ""customer""}"
customer,08af1c66-b71c-4937-9da8-dfa883d06b04,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 907 with email customer907@test.com. Total orders 5. Lifetime spend 355.61.,"{""type"": ""customer""}"
customer,a9fed6ec-3022-44b8-894a-a875c84ee170,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 373 with email customer373@test.com. Total orders 5. Lifetime spend 628.23.,"{""type"": ""customer""}"
customer,714564da-558d-4daa-bc0a-b773f66ed40c,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 311 with email customer311@test.com. Total orders 5. Lifetime spend 487.34.,"{""type"": ""customer""}"
customer,cf43baa4-f98a-42f0-87f6-69fe1e9c28f0,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 383 with email customer383@test.com. Total orders 5. Lifetime spend 433.93.,"{""type"": ""customer""}"
customer,3abc4890-41e5-4746-90bb-de98844605e9,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 623 with email customer623@test.com. Total orders 5. Lifetime spend 473.45.,"{""type"": ""customer""}"
customer,76c2e297-538b-4d0f-ab77-42798d8aff7e,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 838 with email customer838@test.com. Total orders 5. Lifetime spend 517.37.,"{""type"": ""customer""}"
customer,ff528b30-acd3-4edb-90d4-565e2e8fd8f7,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 695 with email customer695@test.com. Total orders 4. Lifetime spend 589.65.,"{""type"": ""customer""}"
customer,677e747d-9fca-4e55-bfaa-a0ef84b58a0e,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 86 with email customer86@test.com. Total orders 5. Lifetime spend 732.91.,"{""type"": ""customer""}"
customer,e6d33069-6bf2-4fa6-9d69-e93528a539c4,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 179 with email customer179@test.com. Total orders 5. Lifetime spend 535.21.,"{""type"": ""customer""}"
customer,adcbadcd-4162-448b-b4bf-3655aac9d42a,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 289 with email customer289@test.com. Total orders 5. Lifetime spend 381.56.,"{""type"": ""customer""}"
customer,948105f1-4421-4cbb-86c5-1b3db345cd32,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 199 with email customer199@test.com. Total orders 5. Lifetime spend 524.79.,"{""type"": ""customer""}"
customer,708d27a0-8e2c-471f-a4d6-e735e8f90e86,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 817 with email customer817@test.com. Total orders 5. Lifetime spend 490.88.,"{""type"": ""customer""}"
customer,3c6c89f3-f2ed-4935-a689-00d308a849ba,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 710 with email customer710@test.com. Total orders 5. Lifetime spend 355.62.,"{""type"": ""customer""}"
customer,8835e93c-824d-4551-8889-2cc3c117478c,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 884 with email customer884@test.com. Total orders 5. Lifetime spend 658.24.,"{""type"": ""customer""}"
customer,a9dc03b3-83cb-4703-9e3d-8c48f102eb27,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 559 with email customer559@test.com. Total orders 5. Lifetime spend 533.88.,"{""type"": ""customer""}"
customer,962919e2-0d14-460b-a3cc-69fe0f0d704c,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 234 with email customer234@test.com. Total orders 5. Lifetime spend 667.5.,"{""type"": ""customer""}"
customer,36d8f0ef-783d-4094-8c3e-1e8650613420,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 306 with email customer306@test.com. Total orders 5. Lifetime spend 671.84.,"{""type"": ""customer""}"
customer,2a95c147-9abb-41b9-b27a-15bd22c37710,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 136 with email customer136@test.com. Total orders 5. Lifetime spend 251.41.,"{""type"": ""customer""}"
customer,68181ee5-55e6-4152-b718-3730c7036f71,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 711 with email customer711@test.com. Total orders 5. Lifetime spend 367.24.,"{""type"": ""customer""}"
customer,dd218a4f-4fe1-433d-b96a-13bdb25df6ff,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 84 with email customer84@test.com. Total orders 5. Lifetime spend 434.64.,"{""type"": ""customer""}"
customer,85a6b3e9-e765-4918-a8d9-c6aa555a1728,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 781 with email customer781@test.com. Total orders 5. Lifetime spend 315.76.,"{""type"": ""customer""}"
customer,a7d3045e-d162-4480-97fa-37534382b3e1,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 758 with email customer758@test.com. Total orders 5. Lifetime spend 501.12.,"{""type"": ""customer""}"
customer,49b805e6-0203-4818-a2d7-71f189b33cf9,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 747 with email customer747@test.com. Total orders 5. Lifetime spend 635.03.,"{""type"": ""customer""}"
customer,50ea425e-2cc3-4c6e-86be-2f0461d40f73,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 83 with email customer83@test.com. Total orders 5. Lifetime spend 578.2.,"{""type"": ""customer""}"
customer,da7643fb-eec8-4923-88a3-560be8df71dc,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 224 with email customer224@test.com. Total orders 5. Lifetime spend 372.98.,"{""type"": ""customer""}"
customer,c33bc321-2c5f-496b-b987-542801c8ab98,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 597 with email customer597@test.com. Total orders 5. Lifetime spend 654.59.,"{""type"": ""customer""}"
customer,defd31ef-4df7-4eca-a74d-505125049923,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 839 with email customer839@test.com. Total orders 5. Lifetime spend 462.01.,"{""type"": ""customer""}"
customer,e5c1f1d9-5b9f-4481-9afa-d27bc2b08df7,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 478 with email customer478@test.com. Total orders 5. Lifetime spend 615.07.,"{""type"": ""customer""}"
customer,b839c7a8-e085-4c9d-8632-eca250ea821d,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 412 with email customer412@test.com. Total orders 5. Lifetime spend 486.98.,"{""type"": ""customer""}"
customer,0dadaf58-aecd-4208-aa16-44dba1db3771,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 682 with email customer682@test.com. Total orders 5. Lifetime spend 564.98.,"{""type"": ""customer""}"
customer,d971c374-dc89-4489-b09b-3e78ce4caf74,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 784 with email customer784@test.com. Total orders 5. Lifetime spend 609.77.,"{""type"": ""customer""}"
customer,d1065d31-c6f7-4ad0-8f6b-7280145fecee,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 824 with email customer824@test.com. Total orders 5. Lifetime spend 407.25.,"{""type"": ""customer""}"
customer,95242ee8-b811-465c-8169-2bc787df10dc,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 785 with email customer785@test.com. Total orders 5. Lifetime spend 421.33.,"{""type"": ""customer""}"
customer,94520f6e-a953-4386-bcfa-fb899eb3567a,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 308 with email customer308@test.com. Total orders 5. Lifetime spend 640.9.,"{""type"": ""customer""}"
customer,c6d8e0af-d1e2-4737-baab-2edf1c362b08,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 230 with email customer230@test.com. Total orders 5. Lifetime spend 420.41.,"{""type"": ""customer""}"
customer,b7b3fdb3-d6ed-4089-adfa-4dcba929a999,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 354 with email customer354@test.com. Total orders 5. Lifetime spend 350.22.,"{""type"": ""customer""}"
customer,dc448737-96be-4182-9ad3-e2afb8363886,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 295 with email customer295@test.com. Total orders 5. Lifetime spend 542.17.,"{""type"": ""customer""}"
customer,a4107908-8cef-4533-8764-f08db640cdf6,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 274 with email customer274@test.com. Total orders 5. Lifetime spend 530.88.,"{""type"": ""customer""}"
customer,84d8eef6-8ca2-46d6-900c-ed0b072eea82,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 409 with email customer409@test.com. Total orders 5. Lifetime spend 485.82.,"{""type"": ""customer""}"
customer,1d95a536-6f7e-40cc-b526-12b9b45762fb,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 963 with email customer963@test.com. Total orders 5. Lifetime spend 490.11.,"{""type"": ""customer""}"
customer,57a9809b-69f8-4bef-a2e9-55fdde0f95d8,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 134 with email customer134@test.com. Total orders 5. Lifetime spend 683.4.,"{""type"": ""customer""}"
customer,389b74a6-9ff2-49c3-8c92-1d36b30ea47a,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 728 with email customer728@test.com. Total orders 5. Lifetime spend 734.31.,"{""type"": ""customer""}"
customer,3bbdd458-eff2-47c4-a646-0c5c6d99c137,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 87 with email customer87@test.com. Total orders 5. Lifetime spend 700.57.,"{""type"": ""customer""}"
customer,1e01f3ec-3e2d-4414-9486-2ff0b6215631,3107dcbe-487b-4d2a-ac6c-893a3b081045,Customer Customer 627 with email customer627@test.com. Total orders 5. Lifetime spend 444.29.,"{""type"": ""customer""}"
