shop_id,customer_id,customer_name,customer_email,order_id,order_number,order_date,financial_status,fulfillment_status,total_price,currency,last_order_flag
3107dcbe-487b-4d2a-ac6c-893a3b081045,24b66800-1ab4-4dc5-974f-a08dbdc446d1,First783 Last783,customer783@test.com,d2513c16-5526-4899-9a87-17873466c8fa,#2459,2025-11-10 20:58:33.750927+05:30,partially_paid,fulfilled,148.72,USD,0
3107dcbe-487b-4d2a-ac6c-893a3b081045,24b66800-1ab4-4dc5-974f-a08dbdc446d1,First783 Last783,customer783@test.com,39c78b31-d292-4c9a-a2f5-19bf1103e12d,#4114,2025-05-08 02:19:32.881594+05:30,refunded,fulfilled,36.95,USD,0
3107dcbe-487b-4d2a-ac6c-893a3b081045,24b66800-1ab4-4dc5-974f-a08dbdc446d1,First783 Last783,customer783@test.com,07046c94-d938-4719-81b7-2b97bdda9095,#2760,2025-04-23 01:49:08.100145+05:30,paid,fulfilled,24.88,USD,0
3107dcbe-487b-4d2a-ac6c-893a3b081045,24b66800-1ab4-4dc5-974f-a08dbdc446d1,First783 Last783,customer783@test.com,6d165aff-d695-48ff-81d6-a09642c9b54d,#2513,2025-03-21 23:48:49.923262+05:30,partially_paid,partial,155.80,USD,0
3107dcbe-487b-4d2a-ac6c-893a3b081045,24bb53c3-a679-40d7-8641-ec54188e9084,First719 Last719,customer719@test.com,6d1d0da2-ed03-4def-889c-b40e43d62345,#5025,2026-01-29 03:04:38.243408+05:30,pending,unfulfilled,73.58,USD,1
3107dcbe-487b-4d2a-ac6c-893a3b081045,24bb53c3-a679-40d7-8641-ec54188e9084,First719 Last719,customer719@test.com,9f701a93-148e-4ed9-9228-16a049343c91,#5037,2025-12-13 02:59:54.608245+05:30,pending,fulfilled,176.12,USD,0
3107dcbe-487b-4d2a-ac6c-893a3b081045,24bb53c3-a679-40d7-8641-ec54188e9084,First719 Last719,customer719@test.com,39dcf0cc-9c40-4944-9b71-a807d60fb4a2,#4646,2025-11-30 12:53:17.498001+05:30,refunded,unfulfilled,42.89,USD,0
3107dcbe-487b-4d2a-ac6c-893a3b081045,24bb53c3-a679-40d7-8641-ec54188e9084,First719 Last719,customer719@test.com,07061995-4974-4234-98ea-0cd613a006b0,#5485,2025-11-18 06:32:58.516379+05:30,paid,partial,38.51,USD,0
3107dcbe-487b-4d2a-ac6c-893a3b081045,24bb53c3-a679-40d7-8641-ec54188e9084,First719 Last719,customer719@test.com,d272b19e-f74b-4f75-bf82-31d3849ad8ca,#4260,2025-11-14 08:00:09.839681+05:30,pending,partial,136.98,USD,0
3107dcbe-487b-4d2a-ac6c-893a3b081045,2584db8e-ff6a-491b-8b30-bdc4f2f56e23,First226 Last226,customer226@test.com,6d43aa5b-7fa3-42d7-ad66-5a0d0f698387,#5266,2026-01-24 17:54:41.281225+05:30,refunded,partial,125.74,USD,1
3107dcbe-487b-4d2a-ac6c-893a3b081045,2584db8e-ff6a-491b-8b30-bdc4f2f56e23,First226 Last226,customer226@test.com,39e08077-83b1-435c-8c90-95b81bf3d6b0,#2108,2025-11-03 10:16:59.127528+05:30,paid,unfulfilled,97.43,USD,0
3107dcbe-487b-4d2a-ac6c-893a3b081045,2584db8e-ff6a-491b-8b30-bdc4f2f56e23,First226 Last226,customer226@test.com,d2804ab4-0d27-4636-b8fe-734b2099a36b,#5018,2025-06-22 04:12:29.690147+05:30,pending,partial,185.59,USD,0
3107dcbe-487b-4d2a-ac6c-893a3b081045,2584db8e-ff6a-491b-8b30-bdc4f2f56e23,First226 Last226,customer226@test.com,9f7341f0-b9a2-4121-8642-986136d2924c,#2521,2025-06-01 00:20:09.758348+05:30,paid,partial,70.06,USD,0
3107dcbe-487b-4d2a-ac6c-893a3b081045,2584db8e-ff6a-491b-8b30-bdc4f2f56e23,First226 Last226,customer226@test.com,07083aa3-8472-4bc6-bccf-dcaadbf61f42,#2923,2025-04-01 18:34:46.041539+05:30,paid,partial,153.55,USD,0
3107dcbe-487b-4d2a-ac6c-893a3b081045,25ea6b50-38be-4637-85dc-6afc37b58b1d,First474 Last474,customer474@test.com,6d665d5e-7b02-463b-9427-8b2bf833807e,#5470,2026-01-15 05:33:09.487168+05:30,partially_paid,fulfilled,67.07,USD,1
3107dcbe-487b-4d2a-ac6c-893a3b081045,25ea6b50-38be-4637-85dc-6afc37b58b1d,First474 Last474,customer474@test.com,9f9ba066-31df-4732-a4a2-08eface0a2c0,#3364,2025-10-25 21:51:35.374114+05:30,paid,fulfilled,30.87,USD,0
3107dcbe-487b-4d2a-ac6c-893a3b081045,25ea6b50-38be-4637-85dc-6afc37b58b1d,First474 Last474,customer474@test.com,07187db4-c24b-4ef4-badc-dff8d6b2dbf4,#5284,2025-10-11 17:07:39.344579+05:30,refunded,partial,51.44,USD,0
3107dcbe-487b-4d2a-ac6c-893a3b081045,25ea6b50-38be-4637-85dc-6afc37b58b1d,First474 Last474,customer474@test.com,39e25cc8-449a-4530-867e-ba8e90b7318a,#4797,2025-09-09 22:09:59.154482+05:30,partially_paid,unfulfilled,73.86,USD,0
3107dcbe-487b-4d2a-ac6c-893a3b081045,25ea6b50-38be-4637-85dc-6afc37b58b1d,First474 Last474,customer474@test.com,d28654bb-0cda-4d0b-b45b-4f437c81879c,#1266,2025-08-14 05:50:56.170260+05:30,partially_paid,unfulfilled,26.78,USD,0
3107dcbe-487b-4d2a-ac6c-893a3b081045,25eba0c4-ff99-49a6-81ca-8a37d6904dfc,First734 Last734,customer734@test.com,9fbb2a92-397e-4e4c-ae1d-6bb908ebaa19,#5047,2026-02-04 20:31:00.513217+05:30,paid,unfulfilled,12.01,USD,1
3107dcbe-487b-4d2a-ac6c-893a3b081045,25eba0c4-ff99-49a6-81ca-8a37d6904dfc,First734 Last734,customer734@test.com,d28e9656-6c38-4e70-9ddc-7d35c0ba776e,#3391,2025-11-08 11:14:10.787706+05:30,paid,unfulfilled,137.86,USD,0
3107dcbe-487b-4d2a-ac6c-893a3b081045,25eba0c4-ff99-49a6-81ca-8a37d6904dfc,First734 Last734,customer734@test.com,39f9246d-3381-43c3-8a2a-d702e7e5d1f5,#3290,2025-10-12 00:20:31.799731+05:30,partially_paid,fulfilled,33.27,USD,0
3107dcbe-487b-4d2a-ac6c-893a3b081045,25eba0c4-ff99-49a6-81ca-8a37d6904dfc,First734 Last734,customer734@test.com,6d87573a-f4ee-4250-b81b-f521f6028fa0,#2624,2025-09-08 12:33:13.565676+05:30,refunded,partial,147.51,USD,0
3107dcbe-487b-4d2a-ac6c-893a3b081045,25eba0c4-ff99-49a6-81ca-8a37d6904dfc,First734 Last734,customer734@test.com,071ba313-8da6-458b-8863-5cefa552e185,#5847,2025-05-30 09:04:32.036172+05:30,pending,partial,51.79,USD,0
3107dcbe-487b-4d2a-ac6c-893a3b081045,2619e876-6905-4fce-9679-aedd1a15b7d7,First28 Last28,customer28@test.com,3a16995a-1ad4-4581-9352-3c9830530bad,#3307,2025-12-31 01:04:29.703600+05:30,partially_paid,fulfilled,185.79,USD,1
3107dcbe-487b-4d2a-ac6c-893a3b081045,2619e876-6905-4fce-9679-aedd1a15b7d7,First28 Last28,customer28@test.com,9fc1203f-d941-47c6-a09f-7c6576f20ad9,#5076,2025-06-01 07:08:09.649604+05:30,paid,unfulfilled,174.70,USD,0
3107dcbe-487b-4d2a-ac6c-893a3b081045,2619e876-6905-4fce-9679-aedd1a15b7d7,First28 Last28,customer28@test.com,072b9e38-9b1a-4918-8e69-404e4a11b12e,#3498,2025-04-22 10:29:02.618667+05:30,pending,partial,130.12,USD,0
3107dcbe-487b-4d2a-ac6c-893a3b081045,2619e876-6905-4fce-9679-aedd1a15b7d7,First28 Last28,customer28@test.com,6da86c6f-f6f9-4a72-8ebd-9e73bd194d9b,#3353,2025-04-12 23:38:10.612234+05:30,paid,unfulfilled,197.52,USD,0
3107dcbe-487b-4d2a-ac6c-893a3b081045,2619e876-6905-4fce-9679-aedd1a15b7d7,First28 Last28,customer28@test.com,d2998ee0-e089-4ec4-88d6-197b635bb0b7,#1308,2025-04-07 23:39:26.354932+05:30,partially_paid,partial,161.95,USD,0
3107dcbe-487b-4d2a-ac6c-893a3b081045,263c9829-2dd6-4689-87a8-53b2e10f1535,First499 Last499,customer499@test.com,3a199e4b-efb5-4f77-b0b2-fc1932a2aacb,#1876,2025-12-22 03:19:40.808041+05:30,pending,fulfilled,158.70,USD,1
3107dcbe-487b-4d2a-ac6c-893a3b081045,263c9829-2dd6-4689-87a8-53b2e10f1535,First499 Last499,customer499@test.com,9fc42d93-b860-47a1-94e0-96a59912c8d7,#5988,2025-09-07 20:12:41.188524+05:30,pending,fulfilled,48.68,USD,0
3107dcbe-487b-4d2a-ac6c-893a3b081045,263c9829-2dd6-4689-87a8-53b2e10f1535,First499 Last499,customer499@test.com,6da9c4ca-bd98-4b33-9651-bde1d819a048,#5931,2025-07-27 00:38:25.142429+05:30,pending,partial,112.14,USD,0
3107dcbe-487b-4d2a-ac6c-893a3b081045,263c9829-2dd6-4689-87a8-53b2e10f1535,First499 Last499,customer499@test.com,d29a71ab-af72-4ecf-a1cf-3de33834e9a2,#4865,2025-03-03 05:47:09.893209+05:30,pending,fulfilled,11.15,USD,0
3107dcbe-487b-4d2a-ac6c-893a3b081045,263c9829-2dd6-4689-87a8-53b2e10f1535,First499 Last499,customer499@test.com,0736d93d-d89e-4e69-b961-67f63befec5e,#2201,2025-02-09 18:06:52.404228+05:30,pending,fulfilled,109.78,USD,0
3107dcbe-487b-4d2a-ac6c-893a3b081045,265264ab-9004-4bf6-abd8-38fc33aa7bb5,First540 Last540,customer540@test.com,3a1fac9f-945f-4865-aa28-ed26fa4c32d0,#3407,2025-08-14 04:59:10.608634+05:30,paid,fulfilled,112.38,USD,1
3107dcbe-487b-4d2a-ac6c-893a3b081045,265264ab-9004-4bf6-abd8-38fc33aa7bb5,First540 Last540,customer540@test.com,0738c307-3337-4e69-89d8-b96071569fef,#4403,2025-07-17 22:12:31.333069+05:30,refunded,unfulfilled,191.41,USD,0
3107dcbe-487b-4d2a-ac6c-893a3b081045,265264ab-9004-4bf6-abd8-38fc33aa7bb5,First540 Last540,customer540@test.com,9fed0c69-4418-4b8a-adec-8757b1cc7912,#4561,2025-06-19 16:53:11.074273+05:30,refunded,partial,36.60,USD,0
3107dcbe-487b-4d2a-ac6c-893a3b081045,265264ab-9004-4bf6-abd8-38fc33aa7bb5,First540 Last540,customer540@test.com,6dbea92c-cdbb-445e-9f99-ccd80a7e4b51,#5911,2025-04-26 15:36:25.039603+05:30,refunded,unfulfilled,169.96,USD,0
3107dcbe-487b-4d2a-ac6c-893a3b081045,265264ab-9004-4bf6-abd8-38fc33aa7bb5,First540 Last540,customer540@test.com,d29c0277-8b99-470c-b363-1348b258b568,#4262,2025-03-02 18:23:18.549463+05:30,refunded,fulfilled,135.64,USD,0
3107dcbe-487b-4d2a-ac6c-893a3b081045,2672c70e-1cef-4b74-a918-a40c2d3e24d1,First860 Last860,customer860@test.com,3a33a2fa-546d-4738-9101-3386131956a8,#3335,2026-02-01 08:41:54.538152+05:30,refunded,partial,109.69,USD,1
3107dcbe-487b-4d2a-ac6c-893a3b081045,2672c70e-1cef-4b74-a918-a40c2d3e24d1,First860 Last860,customer860@test.com,6dc64436-9059-402a-a0b6-c381c360f6a2,#3830,2025-11-07 09:31:33.005824+05:30,paid,partial,137.71,USD,0
3107dcbe-487b-4d2a-ac6c-893a3b081045,2672c70e-1cef-4b74-a918-a40c2d3e24d1,First860 Last860,customer860@test.com,d2a0be94-b12a-40c9-b7c2-519429243234,#1673,2025-08-15 18:33:34.876132+05:30,partially_paid,partial,19.38,USD,0
3107dcbe-487b-4d2a-ac6c-893a3b081045,2672c70e-1cef-4b74-a918-a40c2d3e24d1,First860 Last860,customer860@test.com,9ff5a349-2538-4213-97ad-41f4ce724c7c,#5505,2025-05-28 06:26:47.066189+05:30,partially_paid,unfulfilled,198.20,USD,0
3107dcbe-487b-4d2a-ac6c-893a3b081045,2672c70e-1cef-4b74-a918-a40c2d3e24d1,First860 Last860,customer860@test.com,0744acf9-c7d3-4c9e-964c-abefc27d3274,#2743,2025-05-11 21:26:00.962112+05:30,partially_paid,unfulfilled,198.71,USD,0
3107dcbe-487b-4d2a-ac6c-893a3b081045,26d7d5ae-e49e-446c-a23c-c5db066cf285,First692 Last692,customer692@test.com,3a399624-5fee-4b74-9f02-47146d6bca32,#1008,2026-01-15 10:03:21.402691+05:30,pending,partial,35.57,USD,1
3107dcbe-487b-4d2a-ac6c-893a3b081045,26d7d5ae-e49e-446c-a23c-c5db066cf285,First692 Last692,customer692@test.com,6dc7d8a9-cfd9-438d-84d6-1e861818c877,#1982,2025-12-30 02:38:38.293419+05:30,paid,fulfilled,71.44,USD,0
3107dcbe-487b-4d2a-ac6c-893a3b081045,26d7d5ae-e49e-446c-a23c-c5db066cf285,First692 Last692,customer692@test.com,0752e6fa-6f70-498b-a4ff-7165f965b7d9,#5618,2025-12-17 20:10:29.281511+05:30,pending,unfulfilled,48.48,USD,0
3107dcbe-487b-4d2a-ac6c-893a3b081045,26d7d5ae-e49e-446c-a23c-c5db066cf285,First692 Last692,customer692@test.com,d2addb8c-25b1-4fad-a9e4-7e158371f048,#4814,2025-11-27 10:15:37.684621+05:30,pending,partial,63.61,USD,0
3107dcbe-487b-4d2a-ac6c-893a3b081045,26d7d5ae-e49e-446c-a23c-c5db066cf285,First692 Last692,customer692@test.com,9ffc3205-b60a-422f-bc90-0f5d34696c69,#2503,2025-06-02 16:56:23.115711+05:30,paid,partial,46.24,USD,0
3107dcbe-487b-4d2a-ac6c-893a3b081045,27338aca-18f5-4475-8fe8-7b92fff043e2,First782 Last782,customer782@test.com,d2d554e1-cb37-47ec-9c24-8c0bb4e16179,#1503,2026-01-19 15:27:46.024010+05:30,partially_paid,unfulfilled,106.14,USD,1
3107dcbe-487b-4d2a-ac6c-893a3b081045,27338aca-18f5-4475-8fe8-7b92fff043e2,First782 Last782,customer782@test.com,a0137311-f95d-42e5-b64a-36e9cf05bcac,#5471,2025-12-16 21:48:53.382876+05:30,partially_paid,unfulfilled,139.98,USD,0
3107dcbe-487b-4d2a-ac6c-893a3b081045,27338aca-18f5-4475-8fe8-7b92fff043e2,First782 Last782,customer782@test.com,6de4c252-6461-4b3a-b6df-2f07fa85d5a7,#1859,2025-11-06 11:07:30.428976+05:30,partially_paid,fulfilled,151.14,USD,0
3107dcbe-487b-4d2a-ac6c-893a3b081045,27338aca-18f5-4475-8fe8-7b92fff043e2,First782 Last782,customer782@test.com,0753d595-b1ce-424f-ac20-04f7b4c9a0dc,#4734,2025-10-22 12:02:42.312975+05:30,pending,unfulfilled,159.15,USD,0
3107dcbe-487b-4d2a-ac6c-893a3b081045,27338aca-18f5-4475-8fe8-7b92fff043e2,First782 Last782,customer782@test.com,3a414647-0ae9-4ee7-8acd-6294ca5895a6,#4293,2025-10-09 03:24:04.698108+05:30,paid,unfulfilled,161.15,USD,0
3107dcbe-487b-4d2a-ac6c-893a3b081045,289a79ef-6be5-4f80-a6a2-1c6ce04f8f0c,First738 Last738,customer738@test.com,a01a2279-93a8-4901-9955-2c692c93dd42,#4704,2025-12-01 04:46:51.285436+05:30,partially_paid,fulfilled,190.62,USD,1
3107dcbe-487b-4d2a-ac6c-893a3b081045,289a79ef-6be5-4f80-a6a2-1c6ce04f8f0c,First738 Last738,customer738@test.com,07564c3a-c96b-4d35-aaf4-ddfcf00c99d2,#2384,2025-08-22 18:15:38.295539+05:30,paid,fulfilled,89.98,USD,0
3107dcbe-487b-4d2a-ac6c-893a3b081045,289a79ef-6be5-4f80-a6a2-1c6ce04f8f0c,First738 Last738,customer738@test.com,d2d71aad-ad90-4f0c-a70d-9dd29dc8e57a,#4273,2025-06-22 05:43:31.111508+05:30,paid,fulfilled,142.15,USD,0
3107dcbe-487b-4d2a-ac6c-893a3b081045,289a79ef-6be5-4f80-a6a2-1c6ce04f8f0c,First738 Last738,customer738@test.com,3a525307-2cd0-4274-8b85-74f13fdcc1f0,#5199,2025-03-27 09:12:09.404266+05:30,refunded,fulfilled,140.34,USD,0
3107dcbe-487b-4d2a-ac6c-893a3b081045,289a79ef-6be5-4f80-a6a2-1c6ce04f8f0c,First738 Last738,customer738@test.com,6de73926-ae45-4cef-8c5b-ab0cdcf4bf16,#1013,2025-02-14 12:37:27.789792+05:30,partially_paid,fulfilled,141.61,USD,0
3107dcbe-487b-4d2a-ac6c-893a3b081045,28ba2a59-1fe0-4070-9e0f-337dcf4ae3ab,First325 Last325,customer325@test.com,d2de5db5-2c0e-4aac-bc66-30161db4fd2a,#2679,2026-01-11 21:27:20.934790+05:30,partially_paid,fulfilled,82.68,USD,1
3107dcbe-487b-4d2a-ac6c-893a3b081045,28ba2a59-1fe0-4070-9e0f-337dcf4ae3ab,First325 Last325,customer325@test.com,6dee9d7d-ad37-49bd-845f-ed5659a2eaf6,#4106,2026-01-09 21:40:31.588649+05:30,paid,partial,105.54,USD,0
3107dcbe-487b-4d2a-ac6c-893a3b081045,28ba2a59-1fe0-4070-9e0f-337dcf4ae3ab,First325 Last325,customer325@test.com,3a5e8579-8f2b-4468-a539-91bea2166253,#1960,2025-12-25 05:57:13.717098+05:30,pending,partial,16.63,USD,0
3107dcbe-487b-4d2a-ac6c-893a3b081045,28ba2a59-1fe0-4070-9e0f-337dcf4ae3ab,First325 Last325,customer325@test.com,075b4345-e7de-4d75-b85f-387d25128bd1,#4269,2025-04-28 00:53:10.002702+05:30,pending,unfulfilled,28.21,USD,0
3107dcbe-487b-4d2a-ac6c-893a3b081045,28ba2a59-1fe0-4070-9e0f-337dcf4ae3ab,First325 Last325,customer325@test.com,a02897e7-92aa-48a2-9842-c7d53798a63d,#2381,2025-04-14 02:37:45.716881+05:30,refunded,unfulfilled,71.30,USD,0
3107dcbe-487b-4d2a-ac6c-893a3b081045,28e5071d-a523-4aa1-960c-16d2718fb9f7,First669 Last669,customer669@test.com,6e10b93a-639a-4e26-9ce3-5b55a4ba91e8,#1422,2025-11-20 17:57:34.779971+05:30,paid,partial,47.61,USD,1
3107dcbe-487b-4d2a-ac6c-893a3b081045,28e5071d-a523-4aa1-960c-16d2718fb9f7,First669 Last669,customer669@test.com,d30090f3-d70d-4b9e-98b8-2b9bcd9a0714,#4285,2025-08-29 21:39:15.697927+05:30,refunded,fulfilled,63.81,USD,0
3107dcbe-487b-4d2a-ac6c-893a3b081045,28e5071d-a523-4aa1-960c-16d2718fb9f7,First669 Last669,customer669@test.com,3a7ecf2a-bad0-45d0-ad35-afcc961f9041,#2015,2025-07-27 16:06:08.360166+05:30,partially_paid,unfulfilled,39.20,USD,0
3107dcbe-487b-4d2a-ac6c-893a3b081045,28e5071d-a523-4aa1-960c-16d2718fb9f7,First669 Last669,customer669@test.com,078a400e-cb77-4a46-8ce8-171ba519a3a9,#5377,2025-06-23 10:44:41.483551+05:30,partially_paid,unfulfilled,168.53,USD,0
3107dcbe-487b-4d2a-ac6c-893a3b081045,28e5071d-a523-4aa1-960c-16d2718fb9f7,First669 Last669,customer669@test.com,a0301c27-e9e1-43db-ad8b-6486e1bce500,#1986,2025-04-01 00:53:20.263459+05:30,refunded,partial,185.08,USD,0
3107dcbe-487b-4d2a-ac6c-893a3b081045,28fe86f1-37d7-42db-a534-a09be85aa83f,First852 Last852,customer852@test.com,0795a47e-53b1-4b6e-9721-bd98d0531032,#2340,2025-11-18 13:48:01.457827+05:30,paid,unfulfilled,79.73,USD,1
3107dcbe-487b-4d2a-ac6c-893a3b081045,28fe86f1-37d7-42db-a534-a09be85aa83f,First852 Last852,customer852@test.com,d3086532-54a0-4fc7-898d-b938a519ac0f,#3119,2025-11-10 04:28:17.555004+05:30,pending,unfulfilled,13.51,USD,0
3107dcbe-487b-4d2a-ac6c-893a3b081045,28fe86f1-37d7-42db-a534-a09be85aa83f,First852 Last852,customer852@test.com,a04928fe-8c48-47f0-803c-7adf76d48329,#4180,2025-10-16 11:41:33.265935+05:30,partially_paid,partial,86.78,USD,0
3107dcbe-487b-4d2a-ac6c-893a3b081045,28fe86f1-37d7-42db-a534-a09be85aa83f,First852 Last852,customer852@test.com,3a7efc61-3616-4a88-9b8f-bba47d2310d3,#3753,2025-08-08 06:42:11.269886+05:30,paid,fulfilled,194.34,USD,0
3107dcbe-487b-4d2a-ac6c-893a3b081045,28fe86f1-37d7-42db-a534-a09be85aa83f,First852 Last852,customer852@test.com,6e1e45ac-a37f-42da-b7c7-1c06e8eb4438,#4040,2025-05-17 09:47:33.681697+05:30,partially_paid,unfulfilled,43.08,USD,0
3107dcbe-487b-4d2a-ac6c-893a3b081045,297e994f-5962-4f37-b56c-91e21c434a49,First430 Last430,customer430@test.com,3a8fe5cd-e677-4fa0-9c83-b846f6cda109,#5106,2025-12-15 17:22:41.394040+05:30,paid,partial,195.39,USD,1
3107dcbe-487b-4d2a-ac6c-893a3b081045,297e994f-5962-4f37-b56c-91e21c434a49,First430 Last430,customer430@test.com,a04b974d-69a0-4df8-8521-d3d2cfbed6df,#5146,2025-11-20 23:25:40.357993+05:30,paid,partial,172.43,USD,0
3107dcbe-487b-4d2a-ac6c-893a3b081045,297e994f-5962-4f37-b56c-91e21c434a49,First430 Last430,customer430@test.com,6e2410c0-3113-4d39-a665-7c3864fbab37,#1558,2025-08-17 13:08:40.261743+05:30,paid,unfulfilled,110.44,USD,0
3107dcbe-487b-4d2a-ac6c-893a3b081045,297e994f-5962-4f37-b56c-91e21c434a49,First430 Last430,customer430@test.com,07aed0d6-e0d7-4fc5-be93-38fde568a9d3,#3431,2025-06-27 04:46:16.076672+05:30,pending,fulfilled,113.26,USD,0
3107dcbe-487b-4d2a-ac6c-893a3b081045,297e994f-5962-4f37-b56c-91e21c434a49,First430 Last430,customer430@test.com,d35761ae-ecd7-42c5-8698-3ccb61ce42ee,#5021,2025-06-05 18:06:16.813886+05:30,paid,unfulfilled,20.54,USD,0
3107dcbe-487b-4d2a-ac6c-893a3b081045,299b6c49-1bb5-4ef6-80e7-ae9dc93bd13c,First263 Last263,customer263@test.com,07c95ed4-18e8-44ab-a927-c7f5a714c1ad,#2250,2025-12-31 08:03:26.805070+05:30,pending,unfulfilled,92.63,USD,1
3107dcbe-487b-4d2a-ac6c-893a3b081045,299b6c49-1bb5-4ef6-80e7-ae9dc93bd13c,First263 Last263,customer263@test.com,d358f206-d51f-4139-8f8f-1719bc1f756e,#2236,2025-11-26 05:05:48.050195+05:30,pending,fulfilled,32.22,USD,0
3107dcbe-487b-4d2a-ac6c-893a3b081045,299b6c49-1bb5-4ef6-80e7-ae9dc93bd13c,First263 Last263,customer263@test.com,3a94baf7-63d2-4665-9bc8-eb18e7f00251,#3330,2025-08-24 19:44:01.088647+05:30,pending,unfulfilled,163.99,USD,0
3107dcbe-487b-4d2a-ac6c-893a3b081045,299b6c49-1bb5-4ef6-80e7-ae9dc93bd13c,First263 Last263,customer263@test.com,6e3df3d0-02c4-4267-b275-0c106a63645b,#3100,2025-05-12 08:45:51.228348+05:30,pending,partial,54.79,USD,0
3107dcbe-487b-4d2a-ac6c-893a3b081045,299b6c49-1bb5-4ef6-80e7-ae9dc93bd13c,First263 Last263,customer263@test.com,a04c7ef3-70f8-4b3f-ab95-2e028f855958,#5904,2025-02-07 23:49:45.325472+05:30,refunded,fulfilled,196.34,USD,0
3107dcbe-487b-4d2a-ac6c-893a3b081045,29a4e207-86ea-4352-91a0-72f9c8c14520,First994 Last994,customer994@test.com,a04fe14d-bf55-44f4-92b7-d879cc74a1b1,#3099,2026-01-04 21:58:20.253151+05:30,pending,unfulfilled,6.86,USD,1
3107dcbe-487b-4d2a-ac6c-893a3b081045,29a4e207-86ea-4352-91a0-72f9c8c14520,First994 Last994,customer994@test.com,d362c88e-9a5d-41cf-9c77-8411c97da946,#1500,2025-10-17 14:29:17.112458+05:30,partially_paid,partial,55.40,USD,0
3107dcbe-487b-4d2a-ac6c-893a3b081045,29a4e207-86ea-4352-91a0-72f9c8c14520,First994 Last994,customer994@test.com,3acd1d77-b95b-4f22-a032-0ae2091ef0e2,#3389,2025-09-22 14:44:18.820342+05:30,pending,fulfilled,126.93,USD,0
3107dcbe-487b-4d2a-ac6c-893a3b081045,29a4e207-86ea-4352-91a0-72f9c8c14520,First994 Last994,customer994@test.com,07d417c6-41bb-427e-976c-8176c2140d38,#2936,2025-08-20 13:47:00.590843+05:30,partially_paid,fulfilled,11.32,USD,0
3107dcbe-487b-4d2a-ac6c-893a3b081045,29a4e207-86ea-4352-91a0-72f9c8c14520,First994 Last994,customer994@test.com,6e3e0e0d-a630-411d-928f-0799ba0eba56,#4894,2025-07-23 09:17:31.049364+05:30,refunded,unfulfilled,182.06,USD,0
3107dcbe-487b-4d2a-ac6c-893a3b081045,29bf72c1-e059-475e-b47f-86c32965d130,First589 Last589,customer589@test.com,07e0ccfd-ba50-439f-9082-8b410a169069,#3072,2026-02-02 23:01:04.945527+05:30,paid,unfulfilled,56.44,USD,1
3107dcbe-487b-4d2a-ac6c-893a3b081045,29bf72c1-e059-475e-b47f-86c32965d130,First589 Last589,customer589@test.com,a06d19eb-7fc0-4062-9d91-54a7c8f1ea52,#2523,2026-01-10 16:43:30.510224+05:30,paid,unfulfilled,166.23,USD,0
3107dcbe-487b-4d2a-ac6c-893a3b081045,29bf72c1-e059-475e-b47f-86c32965d130,First589 Last589,customer589@test.com,6e3ff17b-3e08-4663-a785-1daf0bbaf965,#2170,2025-06-14 14:38:01.463038+05:30,partially_paid,fulfilled,162.97,USD,0
3107dcbe-487b-4d2a-ac6c-893a3b081045,29bf72c1-e059-475e-b47f-86c32965d130,First589 Last589,customer589@test.com,3ad12b90-0044-43ae-b308-c02a22aa9ff5,#3624,2025-03-27 04:55:22.271421+05:30,refunded,unfulfilled,5.34,USD,0
3107dcbe-487b-4d2a-ac6c-893a3b081045,29bf72c1-e059-475e-b47f-86c32965d130,First589 Last589,customer589@test.com,d3645dd1-15a1-4846-bc24-e70d9a0ff49e,#4752,2025-03-10 01:59:41.677372+05:30,paid,unfulfilled,114.84,USD,0
3107dcbe-487b-4d2a-ac6c-893a3b081045,29fbe815-9b81-4b95-85c3-40da6ad99314,First270 Last270,customer270@test.com,07ec7d3d-ca09-40e7-8a6d-d1f2b54126d1,#2889,2026-01-25 16:40:46.352402+05:30,partially_paid,partial,129.72,USD,1
3107dcbe-487b-4d2a-ac6c-893a3b081045,29fbe815-9b81-4b95-85c3-40da6ad99314,First270 Last270,customer270@test.com,d368bff2-ad38-46f8-a7d5-935bdd8caac6,#2669,2025-12-13 09:26:08.173827+05:30,pending,unfulfilled,57.95,USD,0
3107dcbe-487b-4d2a-ac6c-893a3b081045,29fbe815-9b81-4b95-85c3-40da6ad99314,First270 Last270,customer270@test.com,a0759559-6f6d-4a2d-b856-94470eda81ac,#5619,2025-12-04 04:41:11.106322+05:30,paid,fulfilled,91.84,USD,0
3107dcbe-487b-4d2a-ac6c-893a3b081045,29fbe815-9b81-4b95-85c3-40da6ad99314,First270 Last270,customer270@test.com,6e424b72-2584-4633-b458-5ef4b0d7ff94,#4621,2025-10-11 23:58:32.755780+05:30,paid,unfulfilled,128.80,USD,0
3107dcbe-487b-4d2a-ac6c-893a3b081045,29fbe815-9b81-4b95-85c3-40da6ad99314,First270 Last270,customer270@test.com,3adb9e53-b582-4003-8b23-2b059aa2525e,#1529,2025-04-29 20:42:41.691067+05:30,pending,fulfilled,78.42,USD,0
3107dcbe-487b-4d2a-ac6c-893a3b081045,2a0e759b-40c4-4335-852c-aa26e05daa32,First165 Last165,customer165@test.com,d368fb7c-dd05-4229-8580-39c66d7de3eb,#2247,2025-11-19 10:03:19.984561+05:30,refunded,fulfilled,123.07,USD,1
