shop_id,customer_id,customer_name,customer_email,customer_segment,lifetime_orders,lifetime_value,last_order_date,customer_status,ai_summary,sample_questions
3107dcbe-487b-4d2a-ac6c-893a3b081045,558ece4b-3468-4c7c-b6cb-7f2888947611,Customer 494,customer494@test.com,returning,5,648.0,2026-01-01 03:11:54.743912+05:30,active,returning customer with 5 orders and lifetime value 648.0,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,4a01a7fd-85ff-4753-8e18-a06e9344b7ff,Customer 935,customer935@test.com,returning,5,530.78,2025-11-23 05:19:03.667830+05:30,active,returning customer with 5 orders and lifetime value 530.78,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,738d2ce2-2419-4f71-b11b-83d8c98ea223,Customer 96,customer96@test.com,returning,5,665.59,2025-08-06 22:45:50.891898+05:30,active,returning customer with 5 orders and lifetime value 665.59,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,b38a445e-980b-4159-8591-be92d01a577b,Customer 993,customer993@test.com,returning,5,578.08,2025-12-04 15:13:04.079760+05:30,active,returning customer with 5 orders and lifetime value 578.08,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,82ec222f-6dc4-4b93-a899-efafe3e6e32a,Customer 736,customer736@test.com,returning,5,641.36,2025-07-11 09:45:49.750192+05:30,active,returning customer with 5 orders and lifetime value 641.36,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,3d493a07-daac-4f15-b2e3-217c54f00319,Customer 268,customer268@test.com,returning,5,491.52,2025-10-27 00:03:19.407502+05:30,active,returning customer with 5 orders and lifetime value 491.52,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,9f9ee9bc-1e01-4fde-8dcc-c7a1532cb683,Customer 619,customer619@test.com,returning,5,502.94,2025-10-15 09:02:06.885781+05:30,active,returning customer with 5 orders and lifetime value 502.94,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,e2d8162f-7c1d-4fcc-aa1d-09b96f2d8c07,Customer 755,customer755@test.com,returning,5,643.33,2025-10-01 01:08:14.465626+05:30,active,returning customer with 5 orders and lifetime value 643.33,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,f51e22fd-039b-47e6-a73f-ccc0d5843fb4,Customer 900,customer900@test.com,returning,5,510.46,2025-12-26 03:40:49.439961+05:30,active,returning customer with 5 orders and lifetime value 510.46,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,1eded808-c096-40fe-9e7e-f23ee3a35639,Customer 750,customer750@test.com,returning,5,647.77,2026-01-27 21:21:11.650868+05:30,active,returning customer with 5 orders and lifetime value 647.77,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,4db0c421-fdae-4ce1-879d-389c8b8892e7,Customer 917,customer917@test.com,returning,5,647.06,2025-12-02 14:55:55.702670+05:30,active,returning customer with 5 orders and lifetime value 647.06,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,cc5e9388-bb4f-4aeb-8511-c20bdb4121a3,Customer 874,customer874@test.com,returning,5,495.37,2025-12-05 18:55:54.118190+05:30,active,returning customer with 5 orders and lifetime value 495.37,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,352d57b5-d0a3-4bad-ba88-b0e3290f295e,Customer 225,customer225@test.com,returning,5,615.44,2026-01-26 00:55:30.802251+05:30,active,returning customer with 5 orders and lifetime value 615.44,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,b941ed00-ae31-4aec-9575-91a784afa187,Customer 572,customer572@test.com,returning,5,584.53,2025-11-17 22:31:09.487086+05:30,active,returning customer with 5 orders and lifetime value 584.53,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,057d2020-c02c-4586-bb0c-e40fb8569dda,Customer 4,customer4@test.com,returning,5,398.33,2026-02-04 23:33:48.282114+05:30,active,returning customer with 5 orders and lifetime value 398.33,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,b804c131-cf89-4094-9fd5-76684e364339,Customer 855,customer855@test.com,returning,5,537.46,2025-12-09 00:18:38.680035+05:30,active,returning customer with 5 orders and lifetime value 537.46,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,0d488ec8-9f1e-4055-b383-f2a08572d728,Customer 742,customer742@test.com,returning,5,594.71,2026-01-25 05:00:51.339604+05:30,active,returning customer with 5 orders and lifetime value 594.71,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,ecdafcab-a3a4-4467-9f67-07faff11992c,Customer 124,customer124@test.com,returning,5,453.79,2025-10-21 15:44:03.055893+05:30,active,returning customer with 5 orders and lifetime value 453.79,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,dc36a75d-1227-44cb-ae97-eda6081e04ef,Customer 411,customer411@test.com,returning,5,271.79,2026-01-15 20:15:43.581430+05:30,active,returning customer with 5 orders and lifetime value 271.79,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,1b0f6220-e39e-4742-8129-549966d76399,Customer 457,customer457@test.com,returning,5,602.66,2025-09-07 12:59:06.007954+05:30,active,returning customer with 5 orders and lifetime value 602.66,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,eaa22cf2-b159-451d-bca8-537ea43beb14,Customer 388,customer388@test.com,returning,5,696.05,2025-09-10 11:27:28.653019+05:30,active,returning customer with 5 orders and lifetime value 696.05,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,8180ec86-ee72-4675-a872-4695d2de258d,Customer 768,customer768@test.com,returning,5,593.17,2025-11-25 11:59:18.930171+05:30,active,returning customer with 5 orders and lifetime value 593.17,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,868799d1-7522-4d2a-9d67-8160f34db08c,Customer 493,customer493@test.com,returning,5,651.64,2026-01-04 20:02:14.475377+05:30,active,returning customer with 5 orders and lifetime value 651.64,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,9a544c33-077e-4c80-a4b3-ecf0b1233e8a,Customer 585,customer585@test.com,returning,5,413.3,2026-01-28 22:14:20.739810+05:30,active,returning customer with 5 orders and lifetime value 413.3,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,6719dae7-0d9a-40c6-9335-d4c33f4e5543,Customer 300,customer300@test.com,returning,5,640.29,2025-09-03 00:55:38.442904+05:30,active,returning customer with 5 orders and lifetime value 640.29,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,912d83b3-cbe0-4fb4-85e6-9a46c700c30b,Customer 524,customer524@test.com,returning,5,434.69,2025-12-31 09:19:10.037211+05:30,active,returning customer with 5 orders and lifetime value 434.69,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,54f8e033-4e37-43b9-929f-cd2993003ec4,Customer 551,customer551@test.com,returning,5,617.11,2025-09-22 19:17:29.242652+05:30,active,returning customer with 5 orders and lifetime value 617.11,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,ec4648ad-188d-4962-8f2b-c3f15a52526e,Customer 55,customer55@test.com,returning,5,471.74,2025-12-08 02:31:57.705220+05:30,active,returning customer with 5 orders and lifetime value 471.74,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,d782d444-07c5-4b19-94df-fcee14487567,Customer 403,customer403@test.com,returning,5,478.73,2025-11-01 11:04:00.024817+05:30,active,returning customer with 5 orders and lifetime value 478.73,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,34b852bd-1bb3-419b-986d-cd39d133f422,Customer 678,customer678@test.com,returning,5,406.69,2025-06-23 04:25:10.347909+05:30,active,returning customer with 5 orders and lifetime value 406.69,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,ddf4bf94-042e-4063-931c-9fe94b44a95f,Customer 450,customer450@test.com,returning,5,626.55,2026-02-02 17:32:38.975077+05:30,active,returning customer with 5 orders and lifetime value 626.55,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,a42c0a97-044a-4a4d-a8f6-928cebe49b99,Customer 544,customer544@test.com,returning,5,353.87,2025-12-15 03:39:06.879477+05:30,active,returning customer with 5 orders and lifetime value 353.87,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,00ff51b5-a028-4151-adc9-6d4cb0ae64da,Customer 152,customer152@test.com,returning,5,407.26,2026-01-17 09:42:28.849518+05:30,active,returning customer with 5 orders and lifetime value 407.26,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,acf946b3-6928-4a91-a6ec-f984dfb3b6da,Customer 916,customer916@test.com,returning,5,505.14,2025-12-07 02:11:45.841796+05:30,active,returning customer with 5 orders and lifetime value 505.14,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,78f5ccdf-a2c5-43eb-9b02-55bf01e792d6,Customer 138,customer138@test.com,returning,5,554.27,2025-11-11 16:06:03.508823+05:30,active,returning customer with 5 orders and lifetime value 554.27,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,22837340-31ff-4bbf-afbe-ecac68917d6f,Customer 691,customer691@test.com,returning,5,429.96,2026-01-30 07:31:09.187958+05:30,active,returning customer with 5 orders and lifetime value 429.96,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,1e276274-4df6-4ed6-b178-252a64632b61,Customer 533,customer533@test.com,returning,5,638.65,2025-10-12 01:53:00.159385+05:30,active,returning customer with 5 orders and lifetime value 638.65,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,ddb026f0-6c12-4cab-b560-8bc8a0bb8856,Customer 842,customer842@test.com,returning,5,372.52,2026-01-27 13:43:59.885226+05:30,active,returning customer with 5 orders and lifetime value 372.52,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,ce115497-07c3-4445-b557-4d0681a99543,Customer 504,customer504@test.com,returning,5,535.54,2026-01-02 04:17:14.717492+05:30,active,returning customer with 5 orders and lifetime value 535.54,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,3fc7281b-c2e1-4984-addf-c57b3ff0f9c1,Customer 189,customer189@test.com,returning,5,513.67,2026-01-12 18:44:08.251485+05:30,active,returning customer with 5 orders and lifetime value 513.67,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,1c6f695f-27f7-4507-9cde-27590167e596,Customer 670,customer670@test.com,returning,5,328.33,2025-11-13 06:33:20.645926+05:30,active,returning customer with 5 orders and lifetime value 328.33,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,848e39b0-b7df-460c-9f07-f5e80a012b60,Customer 898,customer898@test.com,returning,5,530.78,2025-12-17 04:28:46.164019+05:30,active,returning customer with 5 orders and lifetime value 530.78,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,d282ff94-3e5d-4b81-8d52-17fb5d825164,Customer 601,customer601@test.com,returning,5,505.81,2025-12-15 07:31:11.179219+05:30,active,returning customer with 5 orders and lifetime value 505.81,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,fcc39b31-a6e3-4d9e-a7eb-dbd7c077b72f,Customer 652,customer652@test.com,returning,5,640.52,2026-01-16 13:24:02.565917+05:30,active,returning customer with 5 orders and lifetime value 640.52,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,d8008f57-5053-4ad8-84aa-af75fa77048b,Customer 810,customer810@test.com,returning,5,454.62,2026-01-15 07:53:40.148434+05:30,active,returning customer with 5 orders and lifetime value 454.62,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,187c0cd8-5ca5-4c79-8f05-31e9cabab82d,Customer 380,customer380@test.com,returning,5,428.41,2025-06-28 16:16:01.402852+05:30,active,returning customer with 5 orders and lifetime value 428.41,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,d27a3951-3e05-43ed-95a9-855f1b847b3b,Customer 239,customer239@test.com,returning,5,435.94,2026-01-28 08:35:56.114634+05:30,active,returning customer with 5 orders and lifetime value 435.94,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,8baeff1f-8f73-4bc7-9a14-fede93ff99d3,Customer 879,customer879@test.com,returning,5,456.49,2025-11-27 14:36:27.681604+05:30,active,returning customer with 5 orders and lifetime value 456.49,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,351ac338-1a52-4466-ac6a-3aafcb619361,Customer 420,customer420@test.com,returning,5,388.7,2026-01-28 06:26:19.872379+05:30,active,returning customer with 5 orders and lifetime value 388.7,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,181280d9-7333-42e4-8fd0-821e75525626,Customer 195,customer195@test.com,returning,5,477.22,2026-01-23 13:29:54.062897+05:30,active,returning customer with 5 orders and lifetime value 477.22,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,324a3f58-530c-44b5-8028-0a16f6d4658d,Customer 1000,customer1000@test.com,returning,5,413.13,2026-01-13 04:13:30.171622+05:30,active,returning customer with 5 orders and lifetime value 413.13,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,f4926094-4bca-45e3-8529-b4d89c0d8400,Customer 259,customer259@test.com,returning,5,676.83,2026-01-19 02:44:46.858506+05:30,active,returning customer with 5 orders and lifetime value 676.83,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,6dd0f839-faa2-4b7f-812a-2bd49a38ffbd,Customer 252,customer252@test.com,returning,5,485.13,2025-11-15 07:28:52.572485+05:30,active,returning customer with 5 orders and lifetime value 485.13,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,2244e2ed-5a48-4fb5-931c-f673cafc3e15,Customer 886,customer886@test.com,returning,5,429.94,2026-01-09 14:25:30.247655+05:30,active,returning customer with 5 orders and lifetime value 429.94,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,fed1f1eb-5125-45cd-a674-ddf00ac57a39,Customer 955,customer955@test.com,returning,4,329.38,2025-12-07 10:25:33.406280+05:30,active,returning customer with 4 orders and lifetime value 329.38,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,06935323-d5e7-4524-af69-395357e2c69d,Customer 151,customer151@test.com,returning,5,545.51,2025-08-18 07:05:17.758855+05:30,active,returning customer with 5 orders and lifetime value 545.51,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,52861bfe-c71e-4d71-8617-9c8b0e68f11d,Customer 153,customer153@test.com,returning,5,602.84,2025-07-29 21:36:46.887568+05:30,active,returning customer with 5 orders and lifetime value 602.84,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,9eb584d9-279f-42d3-960a-631202d47ba3,Customer 637,customer637@test.com,returning,5,457.17,2026-01-07 11:51:36.015236+05:30,active,returning customer with 5 orders and lifetime value 457.17,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,efec123e-3af6-4357-8887-0bc025406de7,Customer 887,customer887@test.com,returning,4,435.13,2025-05-28 10:27:17.896994+05:30,active,returning customer with 4 orders and lifetime value 435.13,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,9cb4d9d5-d95f-4815-b600-a3bd2ab05a04,Customer 968,customer968@test.com,returning,5,505.57,2025-12-04 01:13:08.668138+05:30,active,returning customer with 5 orders and lifetime value 505.57,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,fca7ac82-8fb3-423d-b387-93f9d373c177,Customer 680,customer680@test.com,returning,5,480.41,2025-12-19 17:28:39.782356+05:30,active,returning customer with 5 orders and lifetime value 480.41,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,dad40231-1785-43f3-b3b8-40dd74e3fe05,Customer 142,customer142@test.com,returning,5,395.51,2025-11-25 06:14:19.477736+05:30,active,returning customer with 5 orders and lifetime value 395.51,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,649e695c-cfb6-4a2b-ada0-305b2e4fc5d5,Customer 5,customer5@test.com,returning,5,834.13,2026-01-22 08:06:29.914867+05:30,active,returning customer with 5 orders and lifetime value 834.13,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,d6161157-eb35-4208-8ad1-1e7ce52f7cde,Customer 328,customer328@test.com,returning,5,659.31,2026-02-03 08:08:10.396780+05:30,active,returning customer with 5 orders and lifetime value 659.31,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,92adaf27-9331-4f07-8178-58157f8dd625,Customer 382,customer382@test.com,returning,5,289.25,2025-08-09 04:19:22.825892+05:30,active,returning customer with 5 orders and lifetime value 289.25,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,1c376516-5107-428e-bc53-355a4583424f,Customer 583,customer583@test.com,returning,5,284.97,2025-10-27 15:52:59.067511+05:30,active,returning customer with 5 orders and lifetime value 284.97,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,a9cb4f97-da58-4df8-a228-4ada82622db3,Customer 981,customer981@test.com,returning,5,458.26,2025-12-24 08:25:27.370487+05:30,active,returning customer with 5 orders and lifetime value 458.26,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,7fc225bd-8a4a-49d7-b659-748e054cccd8,Customer 207,customer207@test.com,returning,5,673.31,2025-12-12 08:34:31.137345+05:30,active,returning customer with 5 orders and lifetime value 673.31,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,6f86dd87-cc78-4d1f-8a31-1506a35ca823,Customer 400,customer400@test.com,returning,5,387.68,2025-12-20 01:20:25.277416+05:30,active,returning customer with 5 orders and lifetime value 387.68,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,489010eb-c0af-4e49-b084-e3516f514c0f,Customer 101,customer101@test.com,returning,5,327.97,2026-01-05 13:37:21.633273+05:30,active,returning customer with 5 orders and lifetime value 327.97,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,ffde3c3c-92ac-4784-9257-1a69cb0f93f7,Customer 746,customer746@test.com,returning,4,494.08,2025-12-28 09:23:19.632240+05:30,active,returning customer with 4 orders and lifetime value 494.08,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,59a15712-1a41-47cb-9715-b692c61edbe6,Customer 995,customer995@test.com,returning,5,618.3,2026-01-01 15:26:23.197311+05:30,active,returning customer with 5 orders and lifetime value 618.3,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,086f1bd3-b2dd-4315-b9b0-2f2c69527569,Customer 435,customer435@test.com,returning,5,606.98,2026-01-18 19:21:20.707341+05:30,active,returning customer with 5 orders and lifetime value 606.98,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,9da32dc4-7832-491b-9056-0b6228cde0e3,Customer 634,customer634@test.com,returning,5,405.32,2025-10-24 08:51:15.892656+05:30,active,returning customer with 5 orders and lifetime value 405.32,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,ad6cc344-d74e-4b01-8004-236ba59c7b7d,Customer 186,customer186@test.com,returning,5,243.56,2026-01-07 05:21:00.911426+05:30,active,returning customer with 5 orders and lifetime value 243.56,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,341eb0f6-9f52-4194-8aac-14e40ae8acec,Customer 854,customer854@test.com,returning,5,524.8,2026-01-10 19:32:15.265817+05:30,active,returning customer with 5 orders and lifetime value 524.8,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,66dc2588-a101-4c81-a96a-be7a1a8fa39c,Customer 372,customer372@test.com,returning,5,393.76,2025-09-14 14:15:49.051239+05:30,active,returning customer with 5 orders and lifetime value 393.76,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,19759c83-7f95-4fd5-9ecf-698afeee8372,Customer 204,customer204@test.com,returning,5,420.87,2025-12-04 15:53:05.947400+05:30,active,returning customer with 5 orders and lifetime value 420.87,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,1655170e-670b-4fb9-824e-654128c12bb6,Customer 245,customer245@test.com,returning,5,387.91,2025-11-05 14:17:35.291451+05:30,active,returning customer with 5 orders and lifetime value 387.91,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,4c218d89-d01b-4626-87e7-6ff87203a236,Customer 47,customer47@test.com,returning,5,599.75,2026-02-04 17:49:39.977923+05:30,active,returning customer with 5 orders and lifetime value 599.75,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,fe12dbe9-7614-4bd7-bd42-dc5901443333,Customer 406,customer406@test.com,returning,4,570.37,2025-12-24 12:45:23.856592+05:30,active,returning customer with 4 orders and lifetime value 570.37,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,06845c75-08cb-4421-bff9-7b64c874a897,Customer 472,customer472@test.com,returning,5,440.63,2026-01-17 23:55:46.099025+05:30,active,returning customer with 5 orders and lifetime value 440.63,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,e99e620f-26e4-4382-bb12-45a8d9263196,Customer 473,customer473@test.com,returning,5,623.71,2026-02-03 06:53:10.647938+05:30,active,returning customer with 5 orders and lifetime value 623.71,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,bca92d52-8a4f-49c6-b221-9c045fc7d25c,Customer 123,customer123@test.com,returning,5,696.49,2026-01-15 22:17:31.911992+05:30,active,returning customer with 5 orders and lifetime value 696.49,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,def36e50-3d58-4774-a9fc-967c6495d5da,Customer 50,customer50@test.com,returning,5,433.73,2025-10-21 20:16:33.550941+05:30,active,returning customer with 5 orders and lifetime value 433.73,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,47fa7868-9fa0-429c-b872-8f1f6fb537df,Customer 992,customer992@test.com,returning,5,308.42,2025-11-20 09:03:02.631942+05:30,active,returning customer with 5 orders and lifetime value 308.42,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,82e73387-2609-45b5-a1e5-dbb104ebcaca,Customer 951,customer951@test.com,returning,5,591.68,2025-12-24 03:49:51.024232+05:30,active,returning customer with 5 orders and lifetime value 591.68,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,be89bbcb-892c-452f-aab2-b89b62b4c333,Customer 191,customer191@test.com,returning,5,339.31,2026-01-11 12:38:21.573036+05:30,active,returning customer with 5 orders and lifetime value 339.31,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,fd26b4fa-bb68-4d87-bd97-064cf2e6c77d,Customer 387,customer387@test.com,returning,4,349.43,2025-12-06 08:21:01.812355+05:30,active,returning customer with 4 orders and lifetime value 349.43,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,ef822d32-1711-4221-8f50-9e2e279d576f,Customer 939,customer939@test.com,returning,5,532.97,2026-01-12 09:59:07.268991+05:30,active,returning customer with 5 orders and lifetime value 532.97,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,aa9b384b-6531-406f-bf5f-20c039e0972a,Customer 81,customer81@test.com,returning,5,542.1,2025-12-22 11:25:25.423958+05:30,active,returning customer with 5 orders and lifetime value 542.1,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,297e994f-5962-4f37-b56c-91e21c434a49,Customer 430,customer430@test.com,returning,5,612.06,2025-12-15 17:22:41.394040+05:30,active,returning customer with 5 orders and lifetime value 612.06,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,4253445d-0374-4e0d-b623-7f3962ddf42e,Customer 336,customer336@test.com,returning,5,637.19,2025-09-24 14:36:16.494780+05:30,active,returning customer with 5 orders and lifetime value 637.19,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,12e4e230-ae19-4381-a3ab-2cd2893ea307,Customer 508,customer508@test.com,returning,5,489.08,2025-11-04 02:23:29.136447+05:30,active,returning customer with 5 orders and lifetime value 489.08,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,3de3e37c-08fc-4998-8e9f-635c07827749,Customer 575,customer575@test.com,returning,5,458.91,2026-02-02 18:51:12.771254+05:30,active,returning customer with 5 orders and lifetime value 458.91,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,484cd6be-748e-423d-a8fa-241c728f0dc9,Customer 979,customer979@test.com,returning,5,572.26,2025-11-12 03:33:55.833496+05:30,active,returning customer with 5 orders and lifetime value 572.26,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,71a16b5e-42a9-4a42-9d73-fea3bac2a4b6,Customer 185,customer185@test.com,returning,5,566.28,2025-11-26 00:03:39.269657+05:30,active,returning customer with 5 orders and lifetime value 566.28,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,265264ab-9004-4bf6-abd8-38fc33aa7bb5,Customer 540,customer540@test.com,returning,5,645.99,2025-08-14 04:59:10.608634+05:30,active,returning customer with 5 orders and lifetime value 645.99,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,03fa0557-b3fc-4562-aeea-98932acb093a,Customer 906,customer906@test.com,returning,5,499.83,2025-08-26 16:28:54.571380+05:30,active,returning customer with 5 orders and lifetime value 499.83,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,cb7c6731-c050-4b18-8614-d4029b6ce8bf,,,returning,5,627.28,2026-01-17 08:42:31.139799+05:30,active,returning customer with 5 orders and lifetime value 627.28,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,85d5b5ff-233b-4754-a4a3-3e0e94b39e0f,Customer 441,customer441@test.com,returning,5,528.4,2026-01-31 00:09:09.560347+05:30,active,returning customer with 5 orders and lifetime value 528.4,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,69c6ea39-b247-439c-8f06-a07c8ecce577,Customer 181,customer181@test.com,returning,5,567.68,2025-12-17 14:58:16.710284+05:30,active,returning customer with 5 orders and lifetime value 567.68,show my orders | last order | payment status | where is my order
