customer_email,customer_id,customer_name,financial_status,fulfillment_id,fulfillment_status,gateway,line_price,order_date,order_id,order_number,order_total_price,product_id,product_title,quantity,refund_amount,refund_currency,refund_id,refund_product_id,refund_product_title,refund_quantity,refund_sku,refund_variant_id,shipping_carrier,shipping_code,shipping_price,shipping_title,shop_id,sku,tracking_company,tracking_number,transaction_amount,transaction_id,transaction_status,variant_id
ocurry@example.com,db7c4f78-eb8f-4a54-9999-35de2f654e0e,Hayley Mann,paid,906739471,partial,paypal,423.0,2025-02-27 08:01:32.148393+05:30,1297ab14-a6f3-4461-a786-1f75bc621f69,8647,213.0,cd7a2a33-c1f9-454b-a1e4-3be2efd10a47,yet,3,,,,,,,,,DHL,SHIPjrF,15.0,Standard Shipping,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUXhSS,DHL,34b64744-288d-4762-8796-2c1615330592,213.0,235717190,success,8727
judith05@example.net,fae8dbe3-5848-48ad-87b7-fb82d8c97805,Nancy Johnson,pending,,fulfilled,stripe,480.0,2025-08-06 08:01:32.151949+05:30,ebc711cc-bdcc-4cf8-9d82-ec10ee9b89ae,6751,469.0,a84a8fe4-6dc6-4ea1-9e36-6336fd1d2333,goal,3,,,,,,,,,,,,,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUKKop,,,469.0,344569662,success,5446
judith05@example.net,fae8dbe3-5848-48ad-87b7-fb82d8c97805,Nancy Johnson,pending,,fulfilled,stripe,100.0,2025-08-06 08:01:32.151949+05:30,ebc711cc-bdcc-4cf8-9d82-ec10ee9b89ae,6751,469.0,02d35c39-9858-4f6d-aaaf-b6e811100c83,Test Product 1,1,,,,,,,,,,,,,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUlqlt,,,469.0,344569662,success,7238
judith05@example.net,fae8dbe3-5848-48ad-87b7-fb82d8c97805,Nancy Johnson,pending,,fulfilled,stripe,182.0,2025-08-06 08:01:32.151949+05:30,ebc711cc-bdcc-4cf8-9d82-ec10ee9b89ae,6751,469.0,4b9fabad-1e54-477d-9d81-41e9f1d7698f,light,3,,,,,,,,,,,,,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUCRUI,,,469.0,344569662,success,9170
judith05@example.net,fae8dbe3-5848-48ad-87b7-fb82d8c97805,Nancy Johnson,pending,,fulfilled,stripe,2629.95,2025-08-06 08:01:32.151949+05:30,ebc711cc-bdcc-4cf8-9d82-ec10ee9b89ae,6751,469.0,60133382-72ac-467d-bc72-75641f68faab,The Draft Snowboard,2,,,,,,,,,,,,,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUNuFM,,,469.0,344569662,success,4230
valvarez@example.net,b85095bf-84c6-43cd-a749-e2047c548316,Gregory Robinson,pending,338923683,partial,stripe,490.0,2025-10-04 08:01:32.157333+05:30,45efcbb1-3e73-4c6f-a50d-53bad87ac63f,2027,382.0,17f841ff-d2b0-409b-bb50-9593e0f3634e,may,1,,,,,,,,,DHL,SHIPajb,7.0,Express Shipping,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUyEcu,DHL,2e16e1a8-4e97-45f6-abb0-ecd01864aa6b,382.0,476365211,success,9377
qreese@example.org,adc415cc-95f8-4763-b9be-5f427f897de9,Melissa Moran,refunded,347696027,partial,paypal,301.0,2026-02-01 08:01:32.160790+05:30,d00ad74d-c8d9-495d-aed3-1bc04bc81021,7862,467.0,96ad2c89-c705-40cd-9a7a-d62c025dec15,arrive,1,49.0,USD,115452136,,Refunded Item,1,,,FedEx,SHIPxHU,12.0,Overnight,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUNHAC,DHL,6991c6f0-9957-4da7-9d0c-166abe5e19cb,467.0,964964415,success,5561
qreese@example.org,adc415cc-95f8-4763-b9be-5f427f897de9,Melissa Moran,refunded,347696027,partial,paypal,229.0,2026-02-01 08:01:32.160790+05:30,d00ad74d-c8d9-495d-aed3-1bc04bc81021,7862,467.0,0112dc19-25b9-4c05-bb61-8d240bfc0c3c,skill,1,49.0,USD,115452136,,Refunded Item,1,,,FedEx,SHIPxHU,12.0,Overnight,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUUfus,DHL,6991c6f0-9957-4da7-9d0c-166abe5e19cb,467.0,964964415,success,7995
calebhernandez@example.com,f345f328-cbc2-4bd7-a1fd-73e2998554c0,Destiny King,paid,305154601,fulfilled,paypal,425.0,2025-04-06 08:01:32.170180+05:30,e21e1138-42ff-44e3-b26c-7fcccedd7546,5401,559.0,6d8aa3a1-6ad9-40a9-b7ec-2ca44407b713,PM,3,,,,,,,,,FedEx,SHIPrRo,20.0,Express Shipping,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUfcbk,DHL,2147a850-6834-4d95-9ea4-4388070ab301,559.0,483645462,success,9859
calebhernandez@example.com,f345f328-cbc2-4bd7-a1fd-73e2998554c0,Destiny King,paid,305154601,fulfilled,paypal,425.0,2025-04-06 08:01:32.170180+05:30,e21e1138-42ff-44e3-b26c-7fcccedd7546,5401,559.0,6d8aa3a1-6ad9-40a9-b7ec-2ca44407b713,PM,1,,,,,,,,,FedEx,SHIPrRo,20.0,Express Shipping,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUHarm,DHL,2147a850-6834-4d95-9ea4-4388070ab301,559.0,483645462,success,4611
calebhernandez@example.com,f345f328-cbc2-4bd7-a1fd-73e2998554c0,Destiny King,paid,305154601,fulfilled,paypal,301.0,2025-04-06 08:01:32.170180+05:30,e21e1138-42ff-44e3-b26c-7fcccedd7546,5401,559.0,96ad2c89-c705-40cd-9a7a-d62c025dec15,arrive,1,,,,,,,,,FedEx,SHIPrRo,20.0,Express Shipping,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUbehy,DHL,2147a850-6834-4d95-9ea4-4388070ab301,559.0,483645462,success,8945
matthew14@example.net,fff079ef-d542-4929-b3c7-be930f41357a,Ronald Noble,refunded,,fulfilled,stripe,182.0,2025-04-22 08:01:32.173083+05:30,eb975dcc-cf04-43c1-8537-fadf645fb208,4712,432.0,4b9fabad-1e54-477d-9d81-41e9f1d7698f,light,3,,,,,,,,,,,,,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUVYlt,,,432.0,773596447,success,4437
matthew14@example.net,fff079ef-d542-4929-b3c7-be930f41357a,Ronald Noble,refunded,,fulfilled,stripe,464.0,2025-04-22 08:01:32.173083+05:30,eb975dcc-cf04-43c1-8537-fadf645fb208,4712,432.0,1a26465f-0c09-44f3-bdf4-df0c102d9037,stage,1,,,,,,,,,,,,,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUtrTq,,,432.0,773596447,success,1793
matthew14@example.net,fff079ef-d542-4929-b3c7-be930f41357a,Ronald Noble,refunded,,fulfilled,stripe,80.0,2025-04-22 08:01:32.173083+05:30,eb975dcc-cf04-43c1-8537-fadf645fb208,4712,432.0,f7ae35cc-61ef-4748-afec-1f25edea7367,low,2,,,,,,,,,,,,,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUfHiZ,,,432.0,773596447,success,2962
matthew14@example.net,fff079ef-d542-4929-b3c7-be930f41357a,Ronald Noble,refunded,,fulfilled,stripe,885.95,2025-04-22 08:01:32.173083+05:30,eb975dcc-cf04-43c1-8537-fadf645fb208,4712,432.0,5eee95fc-234e-427f-941f-095800a6504f,The Minimal Snowboard,3,,,,,,,,,,,,,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKURCpY,,,432.0,773596447,success,2676
amy22@example.com,565eb88f-706c-40b7-a22d-3ec35a10f905,Jesse Taylor,paid,308443603,fulfilled,stripe,2629.95,2025-04-22 08:01:32.179893+05:30,44dcd832-edac-4ed9-b80c-d0a20b0770bc,5602,85.0,60133382-72ac-467d-bc72-75641f68faab,The Draft Snowboard,2,,,,,,,,,DHL,SHIPcKz,14.0,Standard Shipping,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUlFef,FedEx,446d1875-dc80-4e3d-a3ba-16c0b840a5a9,85.0,639544449,success,2064
amy22@example.com,565eb88f-706c-40b7-a22d-3ec35a10f905,Jesse Taylor,paid,308443603,fulfilled,stripe,480.0,2025-04-22 08:01:32.179893+05:30,44dcd832-edac-4ed9-b80c-d0a20b0770bc,5602,85.0,a84a8fe4-6dc6-4ea1-9e36-6336fd1d2333,goal,3,,,,,,,,,DHL,SHIPcKz,14.0,Standard Shipping,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUkakt,FedEx,446d1875-dc80-4e3d-a3ba-16c0b840a5a9,85.0,639544449,success,3892
daniel05@example.com,1310bf71-6d1e-4e6c-a72d-2f2ae2e6f511,William Martin,paid,317240545,fulfilled,paypal,729.95,2025-05-15 08:01:32.183376+05:30,a1401846-3660-45ee-a4bb-7c9422e7a629,6794,168.0,f85d00d6-76ec-406a-825e-10b915e9f9b9,The Multi-location Snowboard,1,16.0,USD,743017208,,Refunded Item,1,,,UPS,SHIPOVm,6.0,Express Shipping,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUcWRm,DHL,8c63a79d-7f7d-4f13-9e1b-a53fc78fd71e,168.0,119364430,success,9282
daniel05@example.com,1310bf71-6d1e-4e6c-a72d-2f2ae2e6f511,William Martin,paid,317240545,fulfilled,paypal,600.0,2025-05-15 08:01:32.183376+05:30,a1401846-3660-45ee-a4bb-7c9422e7a629,6794,168.0,92d98b47-c55f-4ab8-a07d-2410fe1dbc29,The Collection Snowboard: Hydrogen,2,16.0,USD,743017208,,Refunded Item,1,,,UPS,SHIPOVm,6.0,Express Shipping,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUsUNR,DHL,8c63a79d-7f7d-4f13-9e1b-a53fc78fd71e,168.0,119364430,success,8148
sheilascott@example.com,a76b526c-44b7-4a5c-92f0-43c218ff9d2b,Tyler Harrison,paid,,,stripe,24.95,2025-07-18 08:01:32.190271+05:30,c4b26161-abc4-4a9b-a5f1-7d82f74c114f,8462,471.0,2a486b96-58e8-4b57-92d6-b408fa36d450,Selling Plans Ski Wax,3,35.0,USD,587343318,,Refunded Item,1,,,,,,,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUDBUe,,,471.0,248563731,success,3896
sheilascott@example.com,a76b526c-44b7-4a5c-92f0-43c218ff9d2b,Tyler Harrison,paid,,,stripe,2629.95,2025-07-18 08:01:32.190271+05:30,c4b26161-abc4-4a9b-a5f1-7d82f74c114f,8462,471.0,0f3bea2c-0bf4-4af6-9f9d-47162114ed27,The 3p Fulfilled Snowboard,1,35.0,USD,587343318,,Refunded Item,1,,,,,,,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUtdCk,,,471.0,248563731,success,7396
sheilascott@example.com,a76b526c-44b7-4a5c-92f0-43c218ff9d2b,Tyler Harrison,paid,,,stripe,749.95,2025-07-18 08:01:32.190271+05:30,c4b26161-abc4-4a9b-a5f1-7d82f74c114f,8462,471.0,9f78cc66-a63a-4725-8ed8-848236054895,The Hidden Snowboard,2,35.0,USD,587343318,,Refunded Item,1,,,,,,,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUgRBS,,,471.0,248563731,success,8514
charlesmckinney@example.net,1c736d63-d78a-448a-9a31-2e05addaac22,David Moore,paid,,fulfilled,stripe,200.0,2025-05-10 08:01:32.195240+05:30,637d3955-e4a1-40c1-86c1-c80a46a85525,7759,400.0,6fc07d40-c556-4120-add1-0243d55f9342,Test Product 2,1,,,,,,,,,,,,,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUPrlC,,,400.0,135016969,success,1647
charlesmckinney@example.net,1c736d63-d78a-448a-9a31-2e05addaac22,David Moore,paid,,fulfilled,stripe,600.0,2025-05-10 08:01:32.195240+05:30,637d3955-e4a1-40c1-86c1-c80a46a85525,7759,400.0,92d98b47-c55f-4ab8-a07d-2410fe1dbc29,The Collection Snowboard: Hydrogen,3,,,,,,,,,,,,,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUcmLD,,,400.0,135016969,success,7866
charlesmckinney@example.net,1c736d63-d78a-448a-9a31-2e05addaac22,David Moore,paid,,fulfilled,stripe,699.95,2025-05-10 08:01:32.195240+05:30,637d3955-e4a1-40c1-86c1-c80a46a85525,7759,400.0,09ff91d0-9e7e-496b-887e-bf2445b626ad,The Complete Snowboard,2,,,,,,,,,,,,,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUMISE,,,400.0,135016969,success,8182
sherrigray@example.org,cc16d424-138f-4701-8a62-1564c7d8c1fd,Erin Montoya,refunded,928061089,fulfilled,stripe,102.0,2025-04-19 08:01:32.198361+05:30,6851c14b-114c-4b16-8138-727ca06942f4,6339,481.0,d8e7c038-ac4f-4c01-b123-39ea53445acd,wonder,3,37.0,USD,543347951,,Refunded Item,1,,,USPS,SHIPSHQ,21.0,Standard Shipping,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUwuhi,FedEx,207fde3f-373a-496d-a619-17cbbc1afd14,481.0,787198149,success,5523
sherrigray@example.org,cc16d424-138f-4701-8a62-1564c7d8c1fd,Erin Montoya,refunded,928061089,fulfilled,stripe,495.0,2025-04-19 08:01:32.198361+05:30,6851c14b-114c-4b16-8138-727ca06942f4,6339,481.0,0f89abb7-08f4-467d-9c94-cc6e720e2fd9,create,2,37.0,USD,543347951,,Refunded Item,1,,,USPS,SHIPSHQ,21.0,Standard Shipping,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUEMvM,FedEx,207fde3f-373a-496d-a619-17cbbc1afd14,481.0,787198149,success,4423
vazquezangela@example.org,f40373b6-493f-4b94-8c0c-f6cfb8e993fe,Krystal Young,refunded,234095152,partial,stripe,42.0,2025-11-04 08:01:32.203709+05:30,7582837f-66bf-4eb3-ab66-b0d74f0cffc3,7361,361.0,38f1d745-e379-4a7b-9061-bbbc51592ba8,spring,1,45.0,USD,649185614,,Refunded Item,1,,,DHL,SHIPeUD,19.0,Standard Shipping,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUSDij,DHL,907826fa-721a-49ea-9eae-2c0d34d65e72,361.0,137818502,success,3919
vazquezangela@example.org,f40373b6-493f-4b94-8c0c-f6cfb8e993fe,Krystal Young,refunded,234095152,partial,stripe,629.95,2025-11-04 08:01:32.203709+05:30,7582837f-66bf-4eb3-ab66-b0d74f0cffc3,7361,361.0,d85ad703-1585-4150-a8ca-9c9798f2fa38,The Archived Snowboard,1,45.0,USD,649185614,,Refunded Item,1,,,DHL,SHIPeUD,19.0,Standard Shipping,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUUVXH,DHL,907826fa-721a-49ea-9eae-2c0d34d65e72,361.0,137818502,success,7086
vazquezangela@example.org,f40373b6-493f-4b94-8c0c-f6cfb8e993fe,Krystal Young,refunded,234095152,partial,stripe,84.0,2025-11-04 08:01:32.203709+05:30,7582837f-66bf-4eb3-ab66-b0d74f0cffc3,7361,361.0,ce4a30d6-86d7-408f-bfb6-00d5bd37079f,cultural,1,45.0,USD,649185614,,Refunded Item,1,,,DHL,SHIPeUD,19.0,Standard Shipping,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUvbbL,DHL,907826fa-721a-49ea-9eae-2c0d34d65e72,361.0,137818502,success,7544
vazquezangela@example.org,f40373b6-493f-4b94-8c0c-f6cfb8e993fe,Krystal Young,refunded,234095152,partial,stripe,126.0,2025-11-04 08:01:32.203709+05:30,7582837f-66bf-4eb3-ab66-b0d74f0cffc3,7361,361.0,e4e02a5c-74ac-4297-91b3-5e157a1f38fe,current,2,45.0,USD,649185614,,Refunded Item,1,,,DHL,SHIPeUD,19.0,Standard Shipping,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUMtRT,DHL,907826fa-721a-49ea-9eae-2c0d34d65e72,361.0,137818502,success,8415
morrowkayla@example.com,cd1aed18-f106-44fb-971c-a5f505ea44c9,Dr. Robert Fletcher,paid,122421865,,stripe,399.0,2025-04-10 08:01:32.211267+05:30,a37a8dad-624b-4709-81e2-a5f7182388c5,4310,77.0,dab070e6-35fb-4123-85e3-c1c7ae06a807,huge,2,,,,,,,,,DHL,SHIPVrN,21.0,Express Shipping,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUsyWj,DHL,eb5f74b5-3d3e-4665-97c6-678751a88d10,77.0,152286770,success,4357
morrowkayla@example.com,cd1aed18-f106-44fb-971c-a5f505ea44c9,Dr. Robert Fletcher,paid,122421865,,stripe,42.0,2025-04-10 08:01:32.211267+05:30,a37a8dad-624b-4709-81e2-a5f7182388c5,4310,77.0,38f1d745-e379-4a7b-9061-bbbc51592ba8,spring,3,,,,,,,,,DHL,SHIPVrN,21.0,Express Shipping,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUltni,DHL,eb5f74b5-3d3e-4665-97c6-678751a88d10,77.0,152286770,success,8574
morrowkayla@example.com,cd1aed18-f106-44fb-971c-a5f505ea44c9,Dr. Robert Fletcher,paid,122421865,,stripe,363.0,2025-04-10 08:01:32.211267+05:30,a37a8dad-624b-4709-81e2-a5f7182388c5,4310,77.0,b35fb28e-307c-4137-b596-4f05cedfcc94,such,1,,,,,,,,,DHL,SHIPVrN,21.0,Express Shipping,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUEEGz,DHL,eb5f74b5-3d3e-4665-97c6-678751a88d10,77.0,152286770,success,3086
morrowkayla@example.com,cd1aed18-f106-44fb-971c-a5f505ea44c9,Dr. Robert Fletcher,paid,122421865,,stripe,2629.95,2025-04-10 08:01:32.211267+05:30,a37a8dad-624b-4709-81e2-a5f7182388c5,4310,77.0,0f3bea2c-0bf4-4af6-9f9d-47162114ed27,The 3p Fulfilled Snowboard,3,,,,,,,,,DHL,SHIPVrN,21.0,Express Shipping,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUvKjI,DHL,eb5f74b5-3d3e-4665-97c6-678751a88d10,77.0,152286770,success,8047
robert65@example.net,3176dabb-9823-4001-bceb-0431f059c540,Richard Hernandez,paid,472882338,,paypal,100.0,2025-04-14 08:01:32.214152+05:30,8bf60635-1b4c-4c76-ad86-2ff26e2cf762,1494,60.0,02d35c39-9858-4f6d-aaaf-b6e811100c83,Test Product 1,3,33.0,USD,900435176,,Refunded Item,1,,,USPS,SHIPcqZ,15.0,Overnight,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUMmBX,FedEx,4eb4c6b6-7417-423f-b6da-0356ccdb3b73,60.0,836716664,success,7799
robert65@example.net,3176dabb-9823-4001-bceb-0431f059c540,Richard Hernandez,paid,472882338,,paypal,885.95,2025-04-14 08:01:32.214152+05:30,8bf60635-1b4c-4c76-ad86-2ff26e2cf762,1494,60.0,5eee95fc-234e-427f-941f-095800a6504f,The Minimal Snowboard,2,33.0,USD,900435176,,Refunded Item,1,,,USPS,SHIPcqZ,15.0,Overnight,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUIGFK,FedEx,4eb4c6b6-7417-423f-b6da-0356ccdb3b73,60.0,836716664,success,6373
jamesbarnes@example.net,1359bdf0-1edd-4a5c-8b4c-0a15883e0890,Brittany Cole,refunded,19858946,,stripe,629.95,2025-12-23 08:01:32.219119+05:30,24fe8179-7bac-4a2a-a0d1-8e01120596bd,4704,490.0,d85ad703-1585-4150-a8ca-9c9798f2fa38,The Archived Snowboard,3,,,,,,,,,USPS,SHIPORK,22.0,Express Shipping,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUPdly,FedEx,0cf524c3-7fd7-4dcd-8db3-28acc120abc7,490.0,853599711,success,6868
jamesbarnes@example.net,1359bdf0-1edd-4a5c-8b4c-0a15883e0890,Brittany Cole,refunded,19858946,,stripe,885.95,2025-12-23 08:01:32.219119+05:30,24fe8179-7bac-4a2a-a0d1-8e01120596bd,4704,490.0,fc08ae68-36b3-4ed4-8947-cb61373f16f9,The Out of Stock Snowboard,3,,,,,,,,,USPS,SHIPORK,22.0,Express Shipping,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUWBRH,FedEx,0cf524c3-7fd7-4dcd-8db3-28acc120abc7,490.0,853599711,success,1989
gallagherarthur@example.org,26450542-0fcd-4aaf-ab0f-52115b499e22,Heather Dennis,paid,294556332,partial,stripe,490.0,2025-03-17 08:01:32.221645+05:30,810b0255-8e90-4697-a746-8299412e4875,4301,137.0,17f841ff-d2b0-409b-bb50-9593e0f3634e,may,3,,,,,,,,,DHL,SHIPnlU,23.0,Standard Shipping,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUtouh,FedEx,45a0db13-efc5-4393-83b0-7249344fbd34,137.0,178835243,success,9692
gallagherarthur@example.org,26450542-0fcd-4aaf-ab0f-52115b499e22,Heather Dennis,paid,294556332,partial,stripe,500.0,2025-03-17 08:01:32.221645+05:30,810b0255-8e90-4697-a746-8299412e4875,4301,137.0,19a358dc-bde8-4ea1-8638-2d583cb4c8f0,Test Product 5,1,,,,,,,,,DHL,SHIPnlU,23.0,Standard Shipping,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUwJar,FedEx,45a0db13-efc5-4393-83b0-7249344fbd34,137.0,178835243,success,9067
gallagherarthur@example.org,26450542-0fcd-4aaf-ab0f-52115b499e22,Heather Dennis,paid,294556332,partial,stripe,102.0,2025-03-17 08:01:32.221645+05:30,810b0255-8e90-4697-a746-8299412e4875,4301,137.0,d8e7c038-ac4f-4c01-b123-39ea53445acd,wonder,1,,,,,,,,,DHL,SHIPnlU,23.0,Standard Shipping,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUffmx,FedEx,45a0db13-efc5-4393-83b0-7249344fbd34,137.0,178835243,success,2527
gallagherarthur@example.org,26450542-0fcd-4aaf-ab0f-52115b499e22,Heather Dennis,paid,294556332,partial,stripe,42.0,2025-03-17 08:01:32.221645+05:30,810b0255-8e90-4697-a746-8299412e4875,4301,137.0,38f1d745-e379-4a7b-9061-bbbc51592ba8,spring,2,,,,,,,,,DHL,SHIPnlU,23.0,Standard Shipping,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUwwhl,FedEx,45a0db13-efc5-4393-83b0-7249344fbd34,137.0,178835243,success,6221
eileenpena@example.org,ceec3470-0d5b-4efc-b2ff-dc08d3f9f6ba,John Rowe,pending,167413971,partial,stripe,885.95,2025-03-08 08:01:32.226423+05:30,0cd6c1bd-cede-4ab6-91c9-47b3807c4607,1064,152.0,5eee95fc-234e-427f-941f-095800a6504f,The Minimal Snowboard,3,45.0,USD,100089848,,Refunded Item,1,,,FedEx,SHIPoIr,5.0,Express Shipping,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUfNwK,FedEx,03643d96-6c20-4329-aaaf-2f61ad888a05,152.0,463683163,success,7963
eileenpena@example.org,ceec3470-0d5b-4efc-b2ff-dc08d3f9f6ba,John Rowe,pending,167413971,partial,stripe,224.0,2025-03-08 08:01:32.226423+05:30,0cd6c1bd-cede-4ab6-91c9-47b3807c4607,1064,152.0,466f7702-fc97-4917-9285-42d69fcdf2a8,your,2,45.0,USD,100089848,,Refunded Item,1,,,FedEx,SHIPoIr,5.0,Express Shipping,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUZVWS,FedEx,03643d96-6c20-4329-aaaf-2f61ad888a05,152.0,463683163,success,1192
eileenpena@example.org,ceec3470-0d5b-4efc-b2ff-dc08d3f9f6ba,John Rowe,pending,167413971,partial,stripe,411.0,2025-03-08 08:01:32.226423+05:30,0cd6c1bd-cede-4ab6-91c9-47b3807c4607,1064,152.0,01244dd4-c766-45a3-9107-6e6b21ed7427,for,1,45.0,USD,100089848,,Refunded Item,1,,,FedEx,SHIPoIr,5.0,Express Shipping,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUqUVv,FedEx,03643d96-6c20-4329-aaaf-2f61ad888a05,152.0,463683163,success,2263
eileenpena@example.org,ceec3470-0d5b-4efc-b2ff-dc08d3f9f6ba,John Rowe,pending,167413971,partial,stripe,411.0,2025-03-08 08:01:32.226423+05:30,0cd6c1bd-cede-4ab6-91c9-47b3807c4607,1064,152.0,01244dd4-c766-45a3-9107-6e6b21ed7427,for,3,45.0,USD,100089848,,Refunded Item,1,,,FedEx,SHIPoIr,5.0,Express Shipping,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUrDNn,FedEx,03643d96-6c20-4329-aaaf-2f61ad888a05,152.0,463683163,success,2357
john79@example.com,851ccd04-3d0e-4d8d-91f9-147c2ff3969a,Margaret Fox,paid,243765782,partial,stripe,464.0,2025-12-17 08:01:32.233489+05:30,dbc1c86b-2d65-4819-bfdc-1deb4fa45c28,2780,521.0,1a26465f-0c09-44f3-bdf4-df0c102d9037,stage,3,,,,,,,,,USPS,SHIPRRd,7.0,Express Shipping,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUwgmo,DHL,83e347f6-e7e5-45ef-9b66-47e05dd60dc7,521.0,131556581,success,8264
john79@example.com,851ccd04-3d0e-4d8d-91f9-147c2ff3969a,Margaret Fox,paid,243765782,partial,stripe,600.0,2025-12-17 08:01:32.233489+05:30,dbc1c86b-2d65-4819-bfdc-1deb4fa45c28,2780,521.0,92d98b47-c55f-4ab8-a07d-2410fe1dbc29,The Collection Snowboard: Hydrogen,2,,,,,,,,,USPS,SHIPRRd,7.0,Express Shipping,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUAmOJ,DHL,83e347f6-e7e5-45ef-9b66-47e05dd60dc7,521.0,131556581,success,4172
john79@example.com,851ccd04-3d0e-4d8d-91f9-147c2ff3969a,Margaret Fox,paid,243765782,partial,stripe,464.0,2025-12-17 08:01:32.233489+05:30,dbc1c86b-2d65-4819-bfdc-1deb4fa45c28,2780,521.0,1a26465f-0c09-44f3-bdf4-df0c102d9037,stage,3,,,,,,,,,USPS,SHIPRRd,7.0,Express Shipping,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUhbIq,DHL,83e347f6-e7e5-45ef-9b66-47e05dd60dc7,521.0,131556581,success,3697
john79@example.com,851ccd04-3d0e-4d8d-91f9-147c2ff3969a,Margaret Fox,paid,243765782,partial,stripe,480.0,2025-12-17 08:01:32.233489+05:30,dbc1c86b-2d65-4819-bfdc-1deb4fa45c28,2780,521.0,a84a8fe4-6dc6-4ea1-9e36-6336fd1d2333,goal,2,,,,,,,,,USPS,SHIPRRd,7.0,Express Shipping,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUTAhk,DHL,83e347f6-e7e5-45ef-9b66-47e05dd60dc7,521.0,131556581,success,3563
qwood@example.com,db110c8f-6294-4f88-a702-dc400d56c6ed,Steve Brooks,paid,681263377,partial,stripe,885.95,2025-09-03 08:01:32.234950+05:30,cc6043bb-49fd-45be-bfa6-63f9ea328c39,1407,443.0,4f81a1c1-ab0e-479f-ac90-74a1afc481a0,The Videographer Snowboard,2,50.0,USD,565573217,,Refunded Item,1,,,UPS,SHIPInY,8.0,Standard Shipping,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUPRck,DHL,72647a0d-01a8-4737-b55f-90d6de35625a,443.0,19955627,success,6021
hicksscott@example.com,73eff6ee-9076-4767-9378-c8dbfcd51a37,Anthony Baldwin,refunded,762466360,fulfilled,paypal,399.0,2026-01-31 08:01:32.238673+05:30,cad382a7-4377-4a0f-9ee4-23520f0a6ed1,1839,235.0,dab070e6-35fb-4123-85e3-c1c7ae06a807,huge,3,45.0,USD,613290577,,Refunded Item,1,,,UPS,SHIPkWC,11.0,Standard Shipping,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKULAMT,FedEx,264beb1b-50ff-4cc2-8269-ab6b2edd082f,235.0,319888115,success,9017
