order_id,order_number,customer_id,customer_name,customer_email,transaction_id,gateway,kind,status,amount,currency,processed_at
a76bd8d5-4bb5-4a24-aea2-4ab943a1a6e8,#1325,4dd0f556-e3d5-4454-bdd2-2ceb54454528,Customer 231,customer231@test.com,6000000000327,paypal,sale,failure,51.50,,2025-07-20 23:38:28.393604+05:30
c5f803da-21db-41f4-ba36-86697926b5f5,#1326,e991f54e-1868-4de6-99fc-c4b75ea7e1f2,Customer 584,customer584@test.com,6000000000328,paypal,sale,failure,55.55,,2025-02-10 03:56:04.211159+05:30
01faaa02-f6e7-4517-bbf3-0522046f7b32,#1327,0d0ac2d4-9a8c-404f-b465-24e2da69bba6,Customer 729,customer729@test.com,6000000000329,stripe,sale,failure,143.43,,2025-05-31 20:53:37.444509+05:30
820e916e-e953-4fe1-b95a-6d907b32a916,#1328,934a3cea-c3d5-4c0f-8526-ec6672b01d38,Customer 630,customer630@test.com,6000000000330,bogus,sale,success,29.50,,2025-03-23 19:56:52.218504+05:30
9ded3045-d50c-4075-ba6d-b60ca6ec644b,#1329,1e01f3ec-3e2d-4414-9486-2ff0b6215631,Customer 627,customer627@test.com,6000000000331,stripe,sale,pending,199.50,,2025-07-20 17:13:28.292018+05:30
9c5d1ba5-c73a-42a6-b35a-4d140a1ba5ff,#1330,13c9ef92-26d3-4b02-a2f4-c042c97a8f24,Customer 63,customer63@test.com,6000000000332,paypal,sale,failure,33.57,,2025-03-02 05:15:05.655369+05:30
22317721-a9b1-4c4f-99a9-26c8ab25b052,#1331,b66f3539-4c8e-4666-b227-17ef9e87fba6,Customer 672,customer672@test.com,6000000000333,stripe,sale,pending,59.21,,2025-12-02 07:28:08.561490+05:30
c0d96d27-8458-4696-86af-0c26c2a4b7ae,#1332,ce6731f7-54e3-4d8c-a769-d08d673fd8ec,Customer 880,customer880@test.com,6000000000334,stripe,sale,pending,179.97,,2026-02-02 14:03:36.156572+05:30
2a2b2bee-3631-4d0f-afa9-fa6bc134ef0d,#1333,da7b7273-ec14-411e-8550-36a70c376b9c,Customer 677,customer677@test.com,6000000000335,paypal,sale,failure,173.84,,2025-09-11 10:18:14.229885+05:30
4f1cf688-f70c-4319-9b8c-5d863598c4ae,#1334,a033d9f4-04a1-439b-b066-8d3d8b428828,Customer 422,customer422@test.com,6000000000336,paypal,sale,failure,124.06,,2025-08-02 10:54:52.668057+05:30
e5c0aa84-cb21-477c-9e1b-555f69ab2755,#1335,89bc9c34-f623-4371-b0e1-9a27bad1da19,Customer 313,customer313@test.com,6000000000337,paypal,sale,pending,33.47,,2025-02-18 07:23:47.157857+05:30
3998db01-021a-43fa-8720-55368091e9fa,#1336,2363ed06-8028-4edd-a3f2-6d7ec12fed9f,Customer 786,customer786@test.com,6000000000338,stripe,sale,success,7.64,,2025-02-08 09:07:42.661096+05:30
8f703b0e-a8c9-43dd-92a4-cef13b9fcf3a,#1337,d15a5d37-91fc-4397-9522-e36406fbaefe,Customer 712,customer712@test.com,6000000000339,bogus,sale,pending,95.11,,2025-03-20 22:02:54.965811+05:30
cc752732-c1f9-4343-a78c-063558c171ff,#1338,0698b472-f31a-4357-bd9c-936ae362103e,Customer 895,customer895@test.com,6000000000340,stripe,sale,success,80.51,,2025-12-15 00:49:32.731074+05:30
200c9835-4c06-4583-aa16-0c4c31ed126d,#1339,ad676c33-dc4f-4029-8122-5af056c43b41,Customer 33,customer33@test.com,6000000000341,bogus,sale,success,121.07,,2025-12-30 03:21:33.033121+05:30
7b819e6a-06df-4a04-83d1-58632971aa3d,#1340,70d05abe-18e3-41f2-bb18-36909a5d31a6,Customer 264,customer264@test.com,6000000000342,paypal,sale,failure,41.41,,2025-11-24 10:52:11.027026+05:30
156e84b9-7d6e-4ff9-8da4-d33cdd87e653,#1341,7bac0535-3c0d-471a-9840-c1d92303a16a,Customer 703,customer703@test.com,6000000000343,paypal,sale,pending,188.27,,2025-03-03 06:26:25.119460+05:30
61cb1ded-72e2-4946-b97e-4b7a1b13ae08,#1342,eb989e70-417a-4658-886c-e6a8a773fc16,Customer 351,customer351@test.com,6000000000344,bogus,sale,success,44.50,,2025-06-03 14:39:32.346531+05:30
dd87fe67-de16-4e34-8d11-26896a7feaf0,#1343,624c093d-9554-45c5-a7c1-61765a1cabcc,Customer 244,customer244@test.com,6000000000345,stripe,sale,success,118.29,,2026-01-07 00:39:31.575736+05:30
c09218ce-14bf-411d-9f2d-bd3b3b2ea1e2,#1344,ccf84bda-59b5-4cd7-90ba-e14a693416e9,Customer 694,customer694@test.com,6000000000346,bogus,sale,failure,84.22,,2025-03-11 07:37:01.246462+05:30
33a7a07b-b033-4c53-a0c5-7ceffcf4fdd9,#1345,048d8f18-d7ae-4680-b844-3f6cbd8006ac,Customer 780,customer780@test.com,6000000000347,bogus,sale,pending,38.81,,2025-11-18 00:52:39.654497+05:30
aea31b0b-8bae-4986-8ff9-8351bc1f6baa,#1346,6d3819e0-b5bd-48cc-b0e4-f7e68f6cdf59,Customer 194,customer194@test.com,6000000000348,bogus,sale,pending,51.93,,2025-06-02 08:58:54.193011+05:30
0eaae618-7417-4e01-b912-41ff8470d82e,#1347,541922d7-0768-4764-9a3d-a82f1269cb93,Customer 192,customer192@test.com,6000000000349,paypal,sale,success,23.36,,2026-01-22 23:22:30.328843+05:30
fe8b586e-0478-48b2-8a3b-8e3815cbc6ad,#1348,f6001f5c-dd22-4259-8891-a35361720f67,Customer 936,customer936@test.com,6000000000350,bogus,sale,failure,42.00,,2025-09-01 13:17:46.999091+05:30
15ed0191-6f17-417b-ad6a-466765647b45,#1349,7e4b5235-5ce6-4b7b-b946-38bf21857095,Customer 809,customer809@test.com,6000000000351,paypal,sale,success,68.07,,2025-12-27 17:28:24.213003+05:30
6cc709fb-ed22-40c0-ac3e-ad5e1f8aa76f,#1350,2244e2ed-5a48-4fb5-931c-f673cafc3e15,Customer 886,customer886@test.com,6000000000352,bogus,sale,success,40.89,,2026-01-09 14:25:30.247655+05:30
3e06348e-76e4-4885-8f31-b914dd786b1b,#1351,3abc4890-41e5-4746-90bb-de98844605e9,Customer 623,customer623@test.com,6000000000353,bogus,sale,success,9.05,,2026-01-06 02:52:25.287224+05:30
b283bd9e-6f01-4513-bd57-d71f33de8df9,#1352,85a5d270-3080-4ed4-bd43-7d7df91ae202,Customer 235,customer235@test.com,6000000000354,bogus,sale,success,127.31,,2025-05-15 03:48:02.609054+05:30
a60fbc03-1e8e-4ebe-bb46-1cfff5a94ad4,#1353,46cd1727-d42c-4b45-8738-2c9134e751fa,Customer 312,customer312@test.com,6000000000355,bogus,sale,pending,39.08,,2025-04-26 04:20:17.642082+05:30
4b07059d-deb5-42a8-badd-f6763db2b331,#1354,839959c3-85e8-458f-a41e-fc9b85e49714,Customer 805,customer805@test.com,6000000000356,stripe,sale,success,101.22,,2025-08-09 05:06:03.901050+05:30
639c8b4f-266c-4c64-85ce-11a2a3b4057c,#1355,f5d57aa8-ed98-42eb-a1b3-2ee2ed03aa6f,Customer 772,customer772@test.com,6000000000357,paypal,sale,success,34.43,,2025-09-13 07:21:11.817214+05:30
17574a02-bd42-47a9-afff-0cb8474c8250,#1356,85a5d270-3080-4ed4-bd43-7d7df91ae202,Customer 235,customer235@test.com,6000000000358,bogus,sale,failure,165.26,,2025-04-20 02:21:53.925662+05:30
8a0a2758-82e3-4916-8e76-1cc16c8aeba7,#1357,b66f3539-4c8e-4666-b227-17ef9e87fba6,Customer 672,customer672@test.com,6000000000359,bogus,sale,success,155.58,,2025-09-02 21:31:54.132319+05:30
1cb65419-7ef5-4def-aece-e48d2162250c,#1358,9f9ee9bc-1e01-4fde-8dcc-c7a1532cb683,Customer 619,customer619@test.com,6000000000360,stripe,sale,failure,1.64,,2025-05-29 20:55:47.750556+05:30
ebf06b6a-3ead-45a8-8546-3baca243e72e,#1359,a5b5407c-347b-461f-894e-12be341a17df,Customer 156,customer156@test.com,6000000000361,bogus,sale,success,179.24,,2025-04-03 21:48:31.576978+05:30
362d28b0-01f3-40eb-aab0-3344944bd08d,#1360,141e7782-78ab-421c-8820-09c88b09dfb2,Customer 626,customer626@test.com,6000000000362,stripe,sale,pending,67.39,,2025-09-05 10:18:50.981253+05:30
ba895299-4610-4ec4-93a1-8af8117188e2,#1361,af853e15-58ca-46d0-8c78-4fd3bd9ca329,Customer 173,customer173@test.com,6000000000363,bogus,sale,pending,26.88,,2025-08-03 20:30:54.302899+05:30
1c10fd47-bdf9-4587-bf8b-c333e2a4a892,#1362,9cb4d9d5-d95f-4815-b600-a3bd2ab05a04,Customer 968,customer968@test.com,6000000000364,stripe,sale,pending,185.36,,2025-08-19 11:05:31.689196+05:30
3018e3a8-4a44-4012-85d1-31cfab576734,#1363,f2ebad65-ccc6-49ef-bd03-600a6f3a013d,Customer 246,customer246@test.com,6000000000365,bogus,sale,pending,94.92,,2025-05-28 00:54:43.996928+05:30
c5417794-c4e2-4b0d-b9c6-f929de37211c,#1364,e3944725-fd8e-4a38-a62e-145b19e86335,Customer 236,customer236@test.com,6000000000366,bogus,sale,failure,32.59,,2025-03-02 01:35:43.722657+05:30
6f1a22ae-5e76-4c6f-9b33-aac44df37cae,#1365,2b6c3852-fb2c-444b-8c09-89efdda81dcc,Customer 568,customer568@test.com,6000000000367,stripe,sale,pending,192.62,,2025-10-20 16:24:30.753500+05:30
92db9b20-a7df-46ac-97e6-0789292d58c7,#1366,dfc0539f-6a37-4675-b5ac-d4d09dcda299,Customer 798,customer798@test.com,6000000000368,bogus,sale,pending,85.80,,2026-02-04 08:43:49.996287+05:30
763551df-b914-439c-a6f0-7f538b1a692d,#1367,4bbb7d4c-b6d3-474d-b9d7-d85604a89944,Customer 876,customer876@test.com,6000000000369,stripe,sale,success,198.22,,2025-02-22 23:14:09.590553+05:30
0c1421f3-65e1-4cea-94dc-01b96fbf487e,#1368,42b94dee-9c28-40e3-a753-c9cf21ff58b0,Customer 89,customer89@test.com,6000000000370,bogus,sale,failure,65.13,,2025-05-28 10:54:50.696549+05:30
8850544b-7946-49be-9a85-5bddeecea764,#1369,aee7480c-11bd-414c-b196-0875992d17ef,Customer 489,customer489@test.com,6000000000371,bogus,sale,pending,70.16,,2025-03-24 03:00:58.331854+05:30
6f227c55-d751-4eb4-81bb-909d24bc266c,#1370,2c5a4603-0a5f-44a2-abf0-c88f743969e6,Customer 461,customer461@test.com,6000000000372,stripe,sale,pending,18.82,,2025-03-12 22:19:07.367200+05:30
f7f733d0-a40f-4501-891e-617ed4eb4cf9,#1371,d52fe3ee-4d23-4770-a9e9-6a010674fb2a,Guest Customer,,6000000000373,bogus,sale,success,196.42,,2025-04-23 16:40:55.116208+05:30
8ab49447-441b-42b6-96a4-d1b24b96c1c6,#1372,b8ecfd54-d678-4c8b-932b-12b1da68aaf9,Customer 500,customer500@test.com,6000000000374,paypal,sale,failure,22.01,,2025-09-06 15:17:46.279413+05:30
4092f609-529d-48b7-aa96-c472b98ddaa5,#1373,4959b1f6-d4d1-417c-a564-9d25de5648be,Customer 293,customer293@test.com,6000000000375,bogus,sale,failure,91.48,,2025-08-03 21:19:46.209483+05:30
e8477713-f63b-4c5d-9e29-0b895a12bc02,#1374,957f99d0-13e9-499a-9741-48b0181148d4,Customer 715,customer715@test.com,6000000000376,paypal,sale,failure,87.64,,2026-01-08 21:02:15.672048+05:30
7a7fd69d-b275-4d26-a764-0b95e2e54699,#1375,69d2440c-d969-4d66-94e1-8eb56634ce1b,Customer 649,customer649@test.com,6000000000377,paypal,sale,failure,119.69,,2025-05-27 01:49:21.972070+05:30
f6731e46-d051-4c90-b313-493bd6de1aaf,#1376,d1f4e876-0150-4c32-83e1-1cfad1414c8a,Customer 765,customer765@test.com,6000000000378,stripe,sale,success,8.68,,2025-05-23 21:34:45.401514+05:30
e9e964b5-f927-413d-bc41-3c90c55077f5,#1377,9cb4d9d5-d95f-4815-b600-a3bd2ab05a04,Customer 968,customer968@test.com,6000000000379,bogus,sale,success,105.77,,2025-09-23 14:58:56.964520+05:30
410ce2f1-f4c5-488c-a76a-c84f1e0204cd,#1378,4be76d74-2fca-41c3-b163-932217380b84,Customer 536,customer536@test.com,6000000000380,bogus,sale,pending,27.75,,2026-01-28 11:33:31.959643+05:30
b85fb77f-32fd-4ce9-aae5-e2b45ed5c945,#1379,a7d3045e-d162-4480-97fa-37534382b3e1,Customer 758,customer758@test.com,6000000000381,bogus,sale,success,28.84,,2025-06-23 10:35:53.043927+05:30
e173d921-f7c2-4bb7-9c2a-d693c163b3f2,#1380,75775a95-0eaa-4351-b3ef-4efde4d89806,Customer 507,customer507@test.com,6000000000382,bogus,sale,pending,113.01,,2025-09-16 15:42:12.636434+05:30
df355c9c-ac8e-481b-8dd5-17e6f570b391,#1381,66dc2588-a101-4c81-a96a-be7a1a8fa39c,Customer 372,customer372@test.com,6000000000383,stripe,sale,success,195.37,,2025-04-03 11:04:02.830775+05:30
547fe8f7-7969-4d1f-8888-7381eec9b28f,#1382,b464a0d6-08c0-47f2-b6c1-b122f4e9e159,Customer 201,customer201@test.com,6000000000384,bogus,sale,failure,90.58,,2025-10-10 00:11:51.011038+05:30
2e9b98e3-90a4-4b77-a8f0-9c28263c9ef5,#1383,ecdafcab-a3a4-4467-9f67-07faff11992c,Customer 124,customer124@test.com,6000000000385,stripe,sale,failure,48.25,,2025-07-08 03:32:02.032334+05:30
0df4e674-e5e8-42ea-a566-fc0016388656,#1384,50d41182-4f1f-4314-b743-bfa05414d610,Customer 872,customer872@test.com,6000000000386,stripe,sale,success,176.50,,2026-01-07 14:40:59.080315+05:30
e05777e2-70f1-4ea2-a629-5a31a7c9b430,#1385,6e137666-e468-4105-9dee-dda399c06124,Customer 453,customer453@test.com,6000000000387,stripe,sale,pending,48.59,,2025-05-24 18:03:11.793783+05:30
2cf373f2-2235-4484-8e47-3b9949b7b121,#1386,e529d0e2-ab2d-4bdf-8fb6-ff1e282b5f5c,Customer 683,customer683@test.com,6000000000388,bogus,sale,failure,5.63,,2025-11-16 05:14:53.522198+05:30
34a28e7a-10ce-4cd9-b40c-9ad2ed577064,#1387,0b372bf3-6ada-4979-a09f-f388dd809393,Customer 741,customer741@test.com,6000000000389,paypal,sale,failure,54.47,,2026-01-17 00:43:51.357895+05:30
5096c81b-12ee-4ac7-8ed7-deed71e519c1,#1388,a63188a2-3aec-4971-a2e0-9702db7588e3,Customer 146,customer146@test.com,6000000000390,bogus,sale,success,197.11,,2025-06-19 00:53:24.422268+05:30
d6e5a4c0-424b-4b0f-95b0-b79b122258a8,#1389,3daa96ff-8121-4b40-8a23-461fc8962d36,Customer 825,customer825@test.com,6000000000391,bogus,sale,failure,134.14,,2025-09-01 22:53:12.539651+05:30
bacdea4f-8bf6-4a27-9e9c-276f6be02d39,#1390,b14908ab-559b-4e28-8f6a-79d9c9482af8,Customer 206,customer206@test.com,6000000000392,bogus,sale,failure,106.34,,2025-10-17 07:24:36.140567+05:30
caf15432-385c-4d79-95ea-9cb09e7694a6,#1391,feddc421-2ffc-4f1d-a912-4d1602fffc2b,Customer 807,customer807@test.com,6000000000393,stripe,sale,failure,12.99,,2025-05-30 12:33:46.586243+05:30
0bbf2ca2-0647-4584-be5f-afb4ba4a8476,#1392,4111955f-b8ea-4992-9102-dd589597391c,Customer 944,customer944@test.com,6000000000394,bogus,sale,pending,6.84,,2025-08-24 15:28:01.615439+05:30
95686b9f-02bb-4a09-95e4-9eb334c91197,#1393,ef6806dd-a990-4b80-aaf2-cdef46350931,Customer 144,customer144@test.com,6000000000395,paypal,sale,success,190.86,,2025-05-17 18:05:55.879066+05:30
6ce6386d-a5ef-4abe-b23b-22bae76d3fb0,#1394,2311bf5b-6c9b-45d3-86ae-d055c8a3c6ad,Customer 344,customer344@test.com,6000000000396,paypal,sale,failure,19.75,,2025-05-01 18:41:56.226519+05:30
f9fa8789-109e-42cd-870c-e4c7d3b6bda2,#1395,deaf0c60-9edc-43f0-8157-a278840da979,Customer 228,customer228@test.com,6000000000397,paypal,sale,failure,125.82,,2025-10-24 23:47:57.307577+05:30
15ba03af-65e5-4cfb-9979-8a5746b857c7,#1396,7ca5ce65-1641-4f8a-863e-245ecdbc49fd,Customer 262,customer262@test.com,6000000000398,bogus,sale,failure,114.52,,2025-04-04 23:40:09.620724+05:30
d8d2fdb2-940c-4a43-9bf2-e4072f829af4,#1397,47fa7868-9fa0-429c-b872-8f1f6fb537df,Customer 992,customer992@test.com,6000000000399,bogus,sale,pending,28.47,,2025-11-20 09:03:02.631942+05:30
38b4a33c-d8d9-4de5-b979-8986cecb55df,#1398,203bc4c8-dbfb-4258-9ed8-4ccc6e3a9e6d,Customer 15,customer15@test.com,6000000000400,paypal,sale,success,13.42,,2025-09-29 04:05:35.771435+05:30
6094ae33-472f-47bd-88d1-5f2c4c6ff814,#1399,e4b8433e-93c0-4563-96b1-59077cede786,Customer 977,customer977@test.com,6000000000401,bogus,sale,success,141.95,,2025-12-28 06:33:53.906659+05:30
b01a019b-f1e5-4ccd-89db-3d1614b087c7,#1400,78dff3d3-573e-400c-90bd-94d44debed62,Customer 100,customer100@test.com,6000000000402,stripe,sale,pending,110.29,,2025-09-17 02:28:32.532313+05:30
f9023450-45a7-42a4-95bd-e5486beee3dc,#1401,da3d843b-f49c-4e9b-98c3-96c2e8a1fcb7,Customer 288,customer288@test.com,6000000000403,stripe,sale,pending,110.12,,2025-11-01 09:16:10.337231+05:30
3e4aa089-d865-4da1-bddc-ef4043298520,#1402,3cee90a9-a2a5-48d6-8060-0856eb319fd6,Customer 663,customer663@test.com,6000000000404,paypal,sale,success,75.38,,2025-09-18 14:41:39.412459+05:30
b7ddc878-90bc-4bee-8919-0c57e67c899f,#1403,a5b5407c-347b-461f-894e-12be341a17df,Customer 156,customer156@test.com,6000000000405,bogus,sale,pending,30.24,,2025-04-24 14:00:58.126531+05:30
dee838b3-31cd-4be2-9a6c-5bbbb422dbd5,#1404,66324507-cae7-435d-8edd-1ae7c74204ec,Customer 57,customer57@test.com,6000000000406,bogus,sale,pending,83.87,,2025-04-10 14:35:46.754039+05:30
3fe85033-7af6-446b-92fb-a39a6e6bc375,#1405,450e6651-2e35-4490-948a-1d92610077ad,Customer 773,customer773@test.com,6000000000407,bogus,sale,pending,32.13,,2025-12-03 15:44:30.291392+05:30
1f544ded-15a7-4f84-8ee4-1f0506aca56a,#1406,aa9b384b-6531-406f-bf5f-20c039e0972a,Customer 81,customer81@test.com,6000000000408,stripe,sale,failure,167.21,,2025-08-02 10:52:32.166855+05:30
9498be6a-6a1a-4260-9bca-d1cc9c4483e1,#1407,ebcd893e-f56b-406c-a2cc-e4794c8edcf6,Customer 913,customer913@test.com,6000000000409,stripe,sale,success,128.89,,2025-09-22 16:54:25.796465+05:30
cf895b0b-ea3b-4f97-a9c4-cc8a64a0ef90,#1408,19e39f6c-daff-4069-8668-3d76fbe330ab,Customer 427,customer427@test.com,6000000000410,paypal,sale,success,105.77,,2026-02-02 10:10:02.696315+05:30
1b08e72b-ac69-44aa-b94c-eca835a04b66,#1409,97c04a5d-f2ad-4644-8698-9e26e9e00ad2,Customer 188,customer188@test.com,6000000000411,stripe,sale,success,169.96,,2025-10-10 06:32:23.994714+05:30
4becc195-a508-4822-a31c-c2ff70100f6f,#1410,88e19976-d211-4134-b106-1f123517ca64,Customer 317,customer317@test.com,6000000000412,paypal,sale,pending,118.01,,2025-12-13 13:13:03.737423+05:30
e186217d-228f-419f-9fa2-f8b93bacafb4,#1411,7589f23a-def9-452b-be08-c06350428fca,Customer 454,customer454@test.com,6000000000413,paypal,sale,failure,195.90,,2025-04-24 18:02:32.401518+05:30
7a5f3fec-dd3a-4888-8e31-776c43fccfed,#1412,6719dae7-0d9a-40c6-9335-d4c33f4e5543,Customer 300,customer300@test.com,6000000000414,bogus,sale,success,84.84,,2025-05-09 19:29:10.707882+05:30
4af9b454-760a-44a5-9169-901f34b14c92,#1413,83711117-ac8d-4afb-a949-6940b3de241c,Customer 940,customer940@test.com,6000000000415,bogus,sale,pending,74.44,,2025-08-11 20:34:57.234699+05:30
4241b6ba-fab0-4d38-81e0-bb2c53a3ddcc,#1414,541922d7-0768-4764-9a3d-a82f1269cb93,Customer 192,customer192@test.com,6000000000416,stripe,sale,success,191.78,,2025-11-28 20:22:07.343954+05:30
198222a4-b466-41e5-a315-7842ee814f3c,#1415,91b1cf23-61c5-44e7-a034-298e6547b84b,Customer 320,customer320@test.com,6000000000417,paypal,sale,failure,115.36,,2025-05-24 05:55:24.030979+05:30
c07f4bb9-bafc-4edf-aa6d-cf5819bb63fa,#1416,ccd8365b-8503-44a4-b543-34baa8cc3e9d,Customer 8,customer8@test.com,6000000000418,paypal,sale,pending,80.90,,2025-10-04 22:35:25.384648+05:30
7bc7688c-cefd-4c51-9d2c-b1dc9677eb86,#1417,71d4bafd-fa68-4694-a760-e657b31abe32,Customer 845,customer845@test.com,6000000000419,stripe,sale,success,30.63,,2025-06-03 15:42:56.117528+05:30
cb8fdb46-5392-4e63-b98a-48071b47249b,#1418,03fa0557-b3fc-4562-aeea-98932acb093a,Customer 906,customer906@test.com,6000000000420,bogus,sale,failure,63.19,,2025-08-26 16:28:54.571380+05:30
0c35781a-ae87-453a-a48a-402b5bfc4018,#1419,436d57a2-3cd2-4c8c-b3dc-495931c91b36,Customer 290,customer290@test.com,6000000000421,bogus,sale,success,167.99,,2025-08-13 03:44:42.000939+05:30
4c270f31-67a9-4164-b578-68ec3912845b,#1420,8aa28a91-0b7a-47ff-b2af-d796a900bfca,Customer 853,customer853@test.com,6000000000422,stripe,sale,failure,111.02,,2025-08-31 20:46:25.562762+05:30
34e58638-f293-47e3-a709-8d3f3531495b,#1421,0d75ab2d-d09e-4a57-983a-05fe058465a9,Customer 223,customer223@test.com,6000000000423,paypal,sale,pending,8.53,,2025-05-07 09:23:05.939329+05:30
6e10b93a-639a-4e26-9ce3-5b55a4ba91e8,#1422,28e5071d-a523-4aa1-960c-16d2718fb9f7,Customer 669,customer669@test.com,6000000000424,paypal,sale,failure,47.61,,2025-11-20 17:57:34.779971+05:30
98fcbd20-4322-43c0-91a3-89e269bf85fa,#1423,01f1d56d-15fe-4481-aecc-a64763447d6a,Customer 988,customer988@test.com,6000000000425,stripe,sale,pending,163.29,,2025-05-28 21:48:41.163313+05:30
f448ae33-37d5-44e2-befe-00dc7be76c26,#1424,cb7c6731-c050-4b18-8614-d4029b6ce8bf,,,6000000000426,stripe,sale,success,141.55,,2025-09-06 08:52:44.521394+05:30
ca644800-d706-4a5b-ac6f-3944e4c5f892,#1425,fe9583e5-3281-4668-b95f-5275279bd146,Customer 687,customer687@test.com,6000000000427,bogus,sale,failure,155.84,,2025-04-03 08:02:20.076645+05:30
f86a8324-cd70-4b46-92cb-f6bd6cb68a5a,#1426,d8037080-7d8b-4510-acd9-07bb55e20a57,Customer 128,customer128@test.com,6000000000428,stripe,sale,pending,26.11,,2025-07-04 23:36:50.815009+05:30
33904dd1-9673-45b3-955c-c13df5fd1c4a,#1427,03d8fdad-1694-43ba-9cc9-943ac99b10ac,Customer 183,customer183@test.com,6000000000429,paypal,sale,failure,185.33,,2025-08-28 21:33:40.077602+05:30
fac503a0-99d1-473a-bf30-396163c7b046,#1428,e30ff66b-105b-4405-978d-bb83b45636de,Customer 182,customer182@test.com,6000000000430,stripe,sale,success,187.16,,2025-12-30 01:33:17.556954+05:30
1a41de0f-bac9-4e0a-b1b1-6628bf3f65e0,#1429,948105f1-4421-4cbb-86c5-1b3db345cd32,Customer 199,customer199@test.com,6000000000431,bogus,sale,failure,82.15,,2025-02-28 17:25:18.528100+05:30
fa4ab272-e58a-422f-a334-653c8c31d3da,#1430,dfc0539f-6a37-4675-b5ac-d4d09dcda299,Customer 798,customer798@test.com,6000000000432,paypal,sale,success,0.23,,2025-03-13 09:26:05.378931+05:30
1a83a7f1-3446-466c-959d-8e25bc462daf,#1431,958e7776-25e1-4053-88c6-71fd7088fdea,Customer 983,customer983@test.com,6000000000433,bogus,sale,failure,94.01,,2025-08-22 09:25:29.209830+05:30
81427eea-3055-4d69-b882-9f52bc4a68cc,#1432,8fab51f6-580f-4ed6-9fb4-b7354a6c71d2,Customer 684,customer684@test.com,6000000000434,stripe,sale,failure,164.75,,2025-05-20 21:19:18.052178+05:30
2070fbd5-a72e-46c3-b648-e6cd9875b741,#1433,af493c9c-6e57-4bc4-b3f1-8f43ba4fd761,Customer 902,customer902@test.com,6000000000435,bogus,sale,pending,86.36,,2026-01-26 12:40:16.366044+05:30
0e8d01b9-a4a6-45db-b426-56631fe871c1,#1434,53b3386f-949d-4953-ac8c-fe8d7a4ad447,Customer 250,customer250@test.com,6000000000436,stripe,sale,pending,96.02,,2026-01-26 02:23:15.582090+05:30
4f8bdb51-3da4-4976-b57f-aa48707f8504,#1435,a1af5cab-f597-4d5a-9181-aad203c81e4b,Customer 401,customer401@test.com,6000000000437,paypal,sale,success,70.96,,2025-10-22 01:42:19.095983+05:30
5afc44c2-d5a7-4a7f-a81b-39ff1cf95566,#1436,d07da6e3-ad7b-4f38-bd39-9d5e100c522b,Customer 941,customer941@test.com,6000000000438,paypal,sale,success,1.22,,2025-11-26 13:27:44.408025+05:30
bd627d83-b8e0-40da-9a0f-d899fd619372,#1437,bb1a730a-0d9c-4f38-bc4f-e85a8f1f8344,Customer 636,customer636@test.com,6000000000439,bogus,sale,failure,103.00,,2025-05-17 21:27:18.088769+05:30
66b0c1bb-ea11-4341-8df4-3c5ea5f5df6f,#1438,048d8f18-d7ae-4680-b844-3f6cbd8006ac,Customer 780,customer780@test.com,6000000000440,paypal,sale,pending,149.90,,2025-12-24 01:21:34.135695+05:30
c84cf07d-314d-4aeb-910a-ab6bf86e619a,#1439,f2141759-047c-4733-8478-6876a6d0d507,Customer 803,customer803@test.com,6000000000441,bogus,sale,pending,184.48,,2025-10-29 03:37:23.591840+05:30
329967b8-5189-4210-98c6-ad7ec911a8ec,#1440,fed1f1eb-5125-45cd-a674-ddf00ac57a39,Customer 955,customer955@test.com,6000000000442,bogus,sale,success,76.18,,2025-08-11 22:29:52.590292+05:30
a57611e8-25d9-457e-987f-f4a283feb7f3,#1441,43648b34-4aba-4f73-bb19-22dd375eca58,Customer 856,customer856@test.com,6000000000443,bogus,sale,success,76.72,,2025-05-07 11:48:52.808231+05:30
1817671d-6243-40fe-b632-75830d3a97f0,#1442,88e19976-d211-4134-b106-1f123517ca64,Customer 317,customer317@test.com,6000000000444,stripe,sale,success,176.41,,2026-01-02 23:41:57.105899+05:30
3584ceb4-0a7d-4f2d-bcb7-45b7d621d1b1,#1443,1122f686-bba3-4cdc-8bc0-31e80d4b6819,Customer 826,customer826@test.com,6000000000445,stripe,sale,pending,46.99,,2025-11-24 07:34:31.331689+05:30
ad32b360-501d-4610-8a67-2311b393e5fe,#1444,6644ab56-b0ac-4805-b607-ca08cb418fb8,Customer 618,customer618@test.com,6000000000446,stripe,sale,success,96.73,,2025-09-02 10:21:00.967727+05:30
79065d5e-17c6-425e-9c93-328eba547a7d,#1445,5b37eaff-6729-4f92-a787-0ba3efee1a04,Customer 959,customer959@test.com,6000000000447,bogus,sale,success,51.84,,2025-09-30 23:08:20.962245+05:30
59c30a1d-b174-4e3a-b857-d2054e49e30a,#1446,cc7d0df8-2aa5-4165-9eac-eaa6f6ad68fb,Customer 522,customer522@test.com,6000000000448,bogus,sale,pending,152.01,,2025-04-02 22:38:43.962401+05:30
2dd830ed-babf-474c-a2a0-7fb732adf781,#1447,e9d1cb44-59a3-4778-bbc7-5ccd6d9f89ce,Customer 764,customer764@test.com,6000000000449,paypal,sale,failure,105.02,,2025-06-12 10:59:24.592868+05:30
